id	item_group_id	title	description	price	sale_price	image_link	additional_image_link	link	availability	product_type	google_product_category	condition	mpn	brand	color	size	gender	age_group	custom_label_2	parent_sku	vip_price	sales_count_conversions_10_days	sales_count_10_days	half_price	aged_saleprice	imagecrawler_http	release_date	inventory_count	inventory2	sales_count_conversions_1_day	additional_image_link_2	additional_image_link_3	additional_image_link_4	low_stock	product_sku
DE2045651-2600-15120	10642897	"PLUS SIZE SIDE BUTTON PU DRESS"	"A faux-leather mini dress with a side button detail and slim fit."	$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/256/940/PLUS-SIZE-SIDE-BUTTON-PU-DRESS-DE2045651-2600_B_BackPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/256/940/PLUS-SIZE-SIDE-BUTTON-PU-DRESS-DE2045651-2600_B_BackPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-SIDE-BUTTON-PU-DRESS-DE2045651-2600	"out of stock"	"Fashion > Clothing > Dresses > Bodycon"	2271	new	DE2045651-2600-15120	ShoeDazzle	CAMEL	3X	female		"PLUS SIZE SIDE BUTTON PU DRESS"	DE2045651-2600	$44.95	1	1	$22.48	$17.98		09/17/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/256/942/PLUS-SIZE-SIDE-BUTTON-PU-DRESS-DE2045651-2600_E_ModelPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/264/390/PLUS-SIZE-SIDE-BUTTON-PU-DRESS-DE2045651-2600_E_Content1PLUS-original.jpg		"LOW IN STOCK"	DE2045651-2600
CN2044452-2600-99250	10642930	"LONG LINE SWEATER CARDIGAN"	"A longline cardigan sweater with an open front and relaxed fit."	$42.95	$10.74	https://static3.sd-assets.com/assets/images/001/275/418/LONG-LINE-SWEATER-CARDIGAN-CN2044452-2600_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/275/418/LONG-LINE-SWEATER-CARDIGAN-CN2044452-2600_B_BACK-original.jpg	https://www.shoedazzle.com/products/LONG-LINE-SWEATER-CARDIGAN-CN2044452-2600	"out of stock"	"Fashion > Clothing > Sweaters > Cardigan"	203	new	CN2044452-2600-99250	ShoeDazzle	CAMEL	XXL	female		"LONG LINE SWEATER CARDIGAN"	CN2044452-2600	$42.95	1	1	$21.48	$17.18		11/29/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/275/419/LONG-LINE-SWEATER-CARDIGAN-CN2044452-2600_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/275/420/LONG-LINE-SWEATER-CARDIGAN-CN2044452-2600_E_MODEL-original.jpg		"LOW IN STOCK"	CN2044452-2600
WT2044429-0502-99250	10643137	"PUFF SLEEVE SURPLICE TOP"	"A surplice top with puff sleeves and an elastic waist."	$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/256/527/PUFF-SLEEVE-SURPLICE-TOP-WT2044429-0502_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/256/527/PUFF-SLEEVE-SURPLICE-TOP-WT2044429-0502_B_BACK-original.jpg	https://www.shoedazzle.com/products/PUFF-SLEEVE-SURPLICE-TOP-WT2044429-0502	"out of stock"	"Fashion > Clothing > Tops > Blouse"	212	new	WT2044429-0502-99250	ShoeDazzle	LEOPARD	XXL	female		"PUFF SLEEVE SURPLICE TOP"	WT2044429-0502	$29.95	1	2	$14.98	$11.98		08/31/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/256/528/PUFF-SLEEVE-SURPLICE-TOP-WT2044429-0502_E_MODEL-original.jpg			"LOW IN STOCK"	WT2044429-0502
KT2044428-7281-98070	10643218	"PLUS SIZE OFF SHOULDER DOLMAN"	"An off-the-shoulder dolman top with a relaxed fit."	$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/256/932/PLUS-SIZE-OFF-SHOULDER-DOLMAN-KT2044428-7281_B_BackPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/256/932/PLUS-SIZE-OFF-SHOULDER-DOLMAN-KT2044428-7281_B_BackPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-OFF-SHOULDER-DOLMAN-KT2044428-7281	"out of stock"	"Fashion > Clothing > Tops > Tees"	212	new	KT2044428-7281-98070	ShoeDazzle	"HEATHER BLUSH"	3X	female		"PLUS SIZE OFF SHOULDER DOLMAN"	KT2044428-7281	$29.95	1	1	$14.98	$11.98		08/31/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/256/934/PLUS-SIZE-OFF-SHOULDER-DOLMAN-KT2044428-7281_E_ModelPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/264/371/PLUS-SIZE-OFF-SHOULDER-DOLMAN-KT2044428-7281_E_Content1PLUS-original.jpg		"LOW IN STOCK"	KT2044428-7281
CA1826969-0797-77030	10716457	"PLUS SIZE DRAPE FRONT JACKET"	"A drape front jacket with a relaxed fit."	$42.95	$10.74	https://static3.sd-assets.com/assets/images/001/256/407/PLUS-SIZE-DRAPE-FRONT-JACKET-CA1826969-0797_B_BackPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/256/407/PLUS-SIZE-DRAPE-FRONT-JACKET-CA1826969-0797_B_BackPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-DRAPE-FRONT-JACKET-CA1826969-0797	"out of stock"	"Fashion > Clothing > Jackets & Coats > Drape Front"	5598	new	CA1826969-0797-77030	ShoeDazzle	"GOAT- TAUPE"	3X	female		"PLUS SIZE DRAPE FRONT JACKET"	CA1826969-0797	$42.95	1	1	$21.48	$17.18		07/29/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/256/409/PLUS-SIZE-DRAPE-FRONT-JACKET-CA1826969-0797_E_ModelPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/264/320/PLUS-SIZE-DRAPE-FRONT-JACKET-CA1826969-0797_E_Content1PLUS-original.jpg		"LOW IN STOCK"	CA1826969-0797
CA2039246-3111-77030	10716481	"PLUS SIZE UTILITY JACKET WITH FUR"	"A utility jacket featuring a faux-fur collar, drawstring waist, chest and hip pockets, button sleeve detail, and button front closure."	$59.95	$14.99	https://static3.sd-assets.com/assets/images/001/256/420/PLUS-SIZE-UTILITY-JACKET-WITH-FUR-CA2039246-3111_B_BackPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/256/420/PLUS-SIZE-UTILITY-JACKET-WITH-FUR-CA2039246-3111_B_BackPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-UTILITY-JACKET-WITH-FUR-CA2039246-3111	"out of stock"	"Fashion > Clothing > Jackets & Coats > Anorak"	5598	new	CA2039246-3111-77030	ShoeDazzle	"MARTINI OLIVE"	3X	female		"PLUS SIZE UTILITY JACKET WITH FUR"	CA2039246-3111	$59.95	1	1	$29.98	$23.98		07/29/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/256/422/PLUS-SIZE-UTILITY-JACKET-WITH-FUR-CA2039246-3111_E_ModelPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/264/408/PLUS-SIZE-UTILITY-JACKET-WITH-FUR-CA2039246-3111_E_Content1PLUS-original.jpg		"LOW IN STOCK"	CA2039246-3111
CA2040533-7211-77030	10716493	"PLUS SIZE CROPPED FAUX SUEDE MOTO JACKET"	"A cropped faux-suede moto jacket with two side pockets and a front zipper closure."	$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/256/402/PLUS-SIZE-CROPPED-FAUX-SUEDE-MOTO-JACKET-CA2040533-7211_B_BackPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/256/402/PLUS-SIZE-CROPPED-FAUX-SUEDE-MOTO-JACKET-CA2040533-7211_B_BackPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-CROPPED-FAUX-SUEDE-MOTO-JACKET-CA2040533-7211	"out of stock"	"Fashion > Clothing > Jackets & Coats > Moto"		new	CA2040533-7211-77030	ShoeDazzle	"NUDE PINK"	3X	female		"PLUS SIZE CROPPED FAUX SUEDE MOTO JACKET"	CA2040533-7211	$49.95	1	1	$24.98	$19.98		07/29/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/256/404/PLUS-SIZE-CROPPED-FAUX-SUEDE-MOTO-JACKET-CA2040533-7211_E_ModelPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/264/316/PLUS-SIZE-CROPPED-FAUX-SUEDE-MOTO-JACKET-CA2040533-7211_E_Content1PLUS-original.jpg		"LOW IN STOCK"	CA2040533-7211
AS2045678-0002-15110	10794172	"PLUS SIZE FLEECE CROP HOODIE SET"	"A cropped fleece hoodie set with a relaxed fit."	$59.95	$14.99	https://static3.sd-assets.com/assets/images/001/261/647/PLUS-SIZE-FLEECE-CROP-HOODIE-SET-AS2045678-0002_B_BACKPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/261/647/PLUS-SIZE-FLEECE-CROP-HOODIE-SET-AS2045678-0002_B_BACKPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-FLEECE-CROP-HOODIE-SET-AS2045678-0002	"out of stock"	"Fashion > Clothing > Sets"		new	AS2045678-0002-15110	ShoeDazzle	"BLACK MULTI"	2X	female		"PLUS SIZE FLEECE CROP HOODIE SET"	AS2045678-0002	$59.95	1	1	$29.98	$23.98		10/26/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/264/325/PLUS-SIZE-FLEECE-CROP-HOODIE-SET-AS2045678-0002_C_CONTENT1PLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/261/649/PLUS-SIZE-FLEECE-CROP-HOODIE-SET-AS2045678-0002_E_MODELPLUS-original.jpg		"LOW IN STOCK"	AS2045678-0002
PT2046269-2600-99250	10794325	"WIDE LEG SWEATPANT"	"A pair of sweater knit pants with a relaxed fit."	$34.95	$8.74	https://static3.sd-assets.com/assets/images/001/259/244/SWEATER-KNIT-PANT-PT2046269-2600_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/259/244/SWEATER-KNIT-PANT-PT2046269-2600_B_BACK-original.jpg	https://www.shoedazzle.com/products/WIDE-LEG-SWEATER-PANT-PT2046269-2600	"out of stock"	"Fashion > Clothing > Pants > Palazzo"	204	new	PT2046269-2600-99250	ShoeDazzle	CAMEL	XXL	female		"WIDE LEG SWEATPANT"	PT2046269-2600	$34.95	1	1	$17.48	$13.98		09/30/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/259/245/SWEATER-KNIT-PANT-PT2046269-2600_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/259/246/SWEATER-KNIT-PANT-PT2046269-2600_E_MODEL-original.jpg		"LOW IN STOCK"	PT2046269-2600
CA2045059-2600-99250	10794871	"FAUX LEATHER TRIM CAPE COAT"	"A cape coat featuring a faux-leather trim and tie waist."	$64.95	$16.24	https://static3.sd-assets.com/assets/images/001/259/151/FAUX-LEATHER-TRIM-CAPE-COAT-CA2045059-2600_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/259/151/FAUX-LEATHER-TRIM-CAPE-COAT-CA2045059-2600_B_BACK-original.jpg	https://www.shoedazzle.com/products/FAUX-LEATHER-TRIM-CAPE-COAT-CA2045059-2600	"out of stock"	"Fashion > Clothing > Jackets & Coats > Cape & Poncho"	5598	new	CA2045059-2600-99250	ShoeDazzle	CAMEL	XXL	female		"FAUX LEATHER TRIM CAPE COAT"	CA2045059-2600	$64.95	1	61	$32.48	$25.98		09/30/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/259/152/FAUX-LEATHER-TRIM-CAPE-COAT-CA2045059-2600_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/259/153/FAUX-LEATHER-TRIM-CAPE-COAT-CA2045059-2600_E_MODEL-original.jpg		"LOW IN STOCK"	CA2045059-2600
CA1936067-6910-98070	10794979	"PLUS SIZE KNIT DRAPE COAT"	"A knit drape coat with a relaxed fit and tie waist."	$62.95	$15.74	https://static3.sd-assets.com/assets/images/001/258/912/PLUS-SIZE-KNIT-DRAPE-COAT-CA1936067-6910_B_BACKPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/258/912/PLUS-SIZE-KNIT-DRAPE-COAT-CA1936067-6910_B_BACKPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-KNIT-DRAPE-COAT-CA1936067-6910	"out of stock"	"Fashion > Clothing > Jackets & Coats > Drape Front"	5598	new	CA1936067-6910-98070	ShoeDazzle	CRIMSON	3X	female		"PLUS SIZE KNIT DRAPE COAT"	CA1936067-6910	$62.95	1	1	$31.48	$25.18		09/30/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/264/354/PLUS-SIZE-KNIT-DRAPE-COAT-CA1936067-6910_C_CONTENT1PLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/258/914/PLUS-SIZE-KNIT-DRAPE-COAT-CA1936067-6910_E_MODELPLUS-original.jpg		"LOW IN STOCK"	CA1936067-6910
CA2046129-0001-33040	10794991	"PUFF SLEEVE DRESS"	"A slim-fit dress with a high neckline and puff sleeves."	$42.95	$10.74	https://static3.sd-assets.com/assets/images/001/259/216/PUFF-SLEEVE-DRESS-CA2046129-0001_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/259/216/PUFF-SLEEVE-DRESS-CA2046129-0001_B_BACK-original.jpg	https://www.shoedazzle.com/products/PUFF-SLEEVE-DRESS-CA2046129-0001	"out of stock"	"Fashion > Clothing > Dresses > Bodycon"	2271	new	CA2046129-0001-33040	ShoeDazzle	Black	L	female		"PUFF SLEEVE DRESS"	CA2046129-0001	$42.95	1	1	$21.48	$17.18		09/30/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/259/217/PUFF-SLEEVE-DRESS-CA2046129-0001_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/259/218/PUFF-SLEEVE-DRESS-CA2046129-0001_E_MODEL-original.jpg		"LOW IN STOCK"	CA2046129-0001
PO2046102-2720-54050	10795453	"COZY OFF SHOULDER SWEATER"	"A cozy off-the-shoulder sweater with a relaxed fit."	$42.95	$10.74	https://static3.sd-assets.com/assets/images/001/259/111/COZY-OFF-SHOULDER-SWEATER-PO2046102-2720_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/259/111/COZY-OFF-SHOULDER-SWEATER-PO2046102-2720_B_BACK-original.jpg	https://www.shoedazzle.com/products/COZY-OFF-SHOULDER-SWEATER-PO2046102-2720	"out of stock"	"Fashion > Clothing > Sweaters > Pullover"	203	new	PO2046102-2720-54050	ShoeDazzle	TAUPE	XL	female		"COZY OFF SHOULDER SWEATER"	PO2046102-2720	$42.95	1	1	$21.48	$17.18		09/30/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/259/112/COZY-OFF-SHOULDER-SWEATER-PO2046102-2720_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/259/113/COZY-OFF-SHOULDER-SWEATER-PO2046102-2720_E_MODEL-original.jpg		"LOW IN STOCK"	PO2046102-2720
KT2045088-1307-98050	10795570	"PLUS SIZE COWL NECK BODYSUIT"	"A long sleeve bodysuit with a cowl neck."	$22.95	$5.74	https://static3.sd-assets.com/assets/images/001/258/826/PLUS-SIZE-COWL-NECK-BODYSUIT-KT2045088-1307_B_BackPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/258/826/PLUS-SIZE-COWL-NECK-BODYSUIT-KT2045088-1307_B_BackPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-COWL-NECK-BODYSUIT-KT2045088-1307	"out of stock"	"Fashion > Clothing > Tops > Bodysuit"	212	new	KT2045088-1307-98050	ShoeDazzle	"EGRET CREAM"	1X	female		"PLUS SIZE COWL NECK BODYSUIT"	KT2045088-1307	$22.95	1	1	$11.48	$9.18		09/30/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/264/310/PLUS-SIZE-COWL-NECK-BODYSUIT-KT2045088-1307_C_Content1PLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/258/828/PLUS-SIZE-COWL-NECK-BODYSUIT-KT2045088-1307_E_ModelPLUS-original.jpg		"LOW IN STOCK"	KT2045088-1307
KT2046046-0001-98070	10795762	"PLUS SIZE SHOULDER PAD TEE"	"A relaxed-fit tee with shoulder pads."	$19.95	$4.99	https://static3.sd-assets.com/assets/images/001/261/792/PLUS-SIZE-SHOULDER-PAD-TEE-KT2046046-0001_B_BackPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/261/792/PLUS-SIZE-SHOULDER-PAD-TEE-KT2046046-0001_B_BackPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-SHOULDER-PAD-TEE-KT2046046-0001	"out of stock"	"Fashion > Clothing > Tops > Tees"	212	new	KT2046046-0001-98070	ShoeDazzle	Black	3X	female		"PLUS SIZE SHOULDER PAD TEE"	KT2046046-0001	$19.95	1	2	$9.98	$7.98		10/26/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/261/794/PLUS-SIZE-SHOULDER-PAD-TEE-KT2046046-0001_E_ModelPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/264/388/PLUS-SIZE-SHOULDER-PAD-TEE-KT2046046-0001_E_Content1PLUS-original.jpg		"LOW IN STOCK"	KT2046046-0001
AB2045581-7131-99250	10936945	"COZY JOGGER"	"A pair of cozy joggers featuring a drawstring waist, elastic cuffs, and side pockets."	$34.95	$8.74	https://static3.sd-assets.com/assets/images/001/260/374/COZY-JOGGER-AB2045581-7131_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/260/374/COZY-JOGGER-AB2045581-7131_B_BACK-original.jpg	https://www.shoedazzle.com/products/COZY-JOGGER-AB2045581-7131	"out of stock"	"Fashion > Clothing > Pants > Jogger"	204	new	AB2045581-7131-99250	ShoeDazzle	"ROSE SMOKE"	XXL	female		"COZY JOGGER"	AB2045581-7131	$34.95	1	1	$17.48	$13.98		10/30/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/260/375/COZY-JOGGER-AB2045581-7131_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/260/376/COZY-JOGGER-AB2045581-7131_E_MODEL-original.jpg		"LOW IN STOCK"	AB2045581-7131
AP2045579-0001-98070	10937053	"PLUS SIZE COZY HOODIE"	"A cozy jacket featuring a drawstring hoodie and front pocket."	$34.95	$8.74	https://static3.sd-assets.com/assets/images/001/261/857/PLUS-SIZE-COZY-HOODIE-AP2045579-0001_B_BackPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/261/857/PLUS-SIZE-COZY-HOODIE-AP2045579-0001_B_BackPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-COZY-HOODIE-AP2045579-0001	"out of stock"	"Fashion > Clothing > Sets"		new	AP2045579-0001-98070	ShoeDazzle	Black	3X	female		"PLUS SIZE COZY HOODIE"	AP2045579-0001	$34.95	1	3	$17.48	$13.98		10/30/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/264/311/PLUS-SIZE-COZY-HOODIE-AP2045579-0001_C_Content1PLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/261/859/PLUS-SIZE-COZY-HOODIE-AP2045579-0001_E_ModelPLUS-original.jpg		"LOW IN STOCK"	AP2045579-0001
SY2045575-1327-98170	10937245	"PLUS SIZE HIGHWAIST CURVY VINTAGE SUPER STRETCH SKINNY"	"A pair of vintage super stretchy skinny jeans with a high-waisted fit."	$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/261/424/PLUS-SIZE-HIGHWAIST-CURVY-VINTAGE-SUPER-STRETCH-SKINNY-SY2045575-1327_B_BackPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/261/424/PLUS-SIZE-HIGHWAIST-CURVY-VINTAGE-SUPER-STRETCH-SKINNY-SY2045575-1327_B_BackPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-HIGHWAIST-CURVY-VINTAGE-SUPER-STRETCH-SKINNY-SY2045575-1327	"out of stock"	"Fashion > Clothing > Denim > Shaping"	204	new	SY2045575-1327-98170	ShoeDazzle	"MOLLY DARK WASH"	22W	female		"PLUS SIZE HIGHWAIST CURVY VINTAGE SUPER STRETCH SKINNY"	SY2045575-1327	$44.95	1	1	$22.48	$17.98		10/30/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/264/351/PLUS-SIZE-HIGHWAIST-CURVY-VINTAGE-SUPER-STRETCH-SKINNY-SY2045575-1327_C_Content1PLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/261/531/PLUS-SIZE-HIGHWAIST-CURVY-VINTAGE-SUPER-STRETCH-SKINNY-SY2045575-1327_E_ModelPLUS-original.jpg		"LOW IN STOCK"	SY2045575-1327
DE2045554-0001-99250	10937794	"VELVET JUMPSUIT"	"A velvet long sleeve jumpsuit featuring a deep V-neck, belted waistband, and relaxed fit."	$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/261/567/VELVET-JUMPSUIT-DE2045554-0001_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/261/567/VELVET-JUMPSUIT-DE2045554-0001_B_BACK-original.jpg	https://www.shoedazzle.com/products/VELVET-JUMPSUIT-DE2045554-0001	"out of stock"	"Fashion > Clothing > Jumpsuits & Rompers > Jumpsuit"	5250	new	DE2045554-0001-99250	ShoeDazzle	Black	XXL	female		"VELVET JUMPSUIT"	DE2045554-0001	$49.95	1	1	$24.98	$19.98		10/30/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/261/568/VELVET-JUMPSUIT-DE2045554-0001_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/261/569/VELVET-JUMPSUIT-DE2045554-0001_E_MODEL-original.jpg		"LOW IN STOCK"	DE2045554-0001
KT2045551-2601-98070	10938259	"PLUS SIZE DRAPE SLEEVE KNIT TOP"	"A knit top with drape sleeves."	$24.95	$6.24	https://static3.sd-assets.com/assets/images/001/261/643/PLUS-SIZE-DRAPE-SLEEVE-KNIT-TOP-KT2045551-2601_B_BACKPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/261/643/PLUS-SIZE-DRAPE-SLEEVE-KNIT-TOP-KT2045551-2601_B_BACKPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-DRAPE-SLEEVE-KNIT-TOP-KT2045551-2601	"out of stock"	"Fashion > Clothing > Tops > Tees"	212	new	KT2045551-2601-98070	ShoeDazzle	BISCUIT	3X	female		"PLUS SIZE DRAPE SLEEVE KNIT TOP"	KT2045551-2601	$24.95	1	1	$12.48	$9.98		10/30/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/264/322/PLUS-SIZE-DRAPE-SLEEVE-KNIT-TOP-KT2045551-2601_C_CONTENT1PLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/261/645/PLUS-SIZE-DRAPE-SLEEVE-KNIT-TOP-KT2045551-2601_E_MODELPLUS-original.jpg		"LOW IN STOCK"	KT2045551-2601
KT2045070-3114-99250	10938325	"TURTLENECK TOP"	"A long sleeve turtleneck top with a slim fit."	$22.95	$5.74	https://static3.sd-assets.com/assets/images/001/261/563/TURTLENECK-TOP-KT2045070-3114_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/261/563/TURTLENECK-TOP-KT2045070-3114_B_BACK-original.jpg	https://www.shoedazzle.com/products/TURTLENECK-TOP-KT2045070-3114	"out of stock"	"Fashion > Clothing > Tops > Tees"	212	new	KT2045070-3114-99250	ShoeDazzle	"OLIVE NIGHT"	XXL	female		"TURTLENECK TOP"	KT2045070-3114	$22.95	1	1	$11.48	$9.18		10/30/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/261/564/TURTLENECK-TOP-KT2045070-3114_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/261/565/TURTLENECK-TOP-KT2045070-3114_E_MODEL-original.jpg		"LOW IN STOCK"	KT2045070-3114
PT2045969-0001-99250	11070754	"BELTED FAUX LEATHER PANTS"	"A pair of faux-leather pants with an adjustable belt."	$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/263/727/BELTED-FAUX-LEATHER-PANTS-PT2045969-0001_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/263/727/BELTED-FAUX-LEATHER-PANTS-PT2045969-0001_B_BACK-original.jpg	https://www.shoedazzle.com/products/BELTED-FAUX-LEATHER-PANTS-PT2045969-0001	"out of stock"	"Fashion > Clothing > Pants > Trouser"	204	new	PT2045969-0001-99250	ShoeDazzle	Black	XXL	female		"BELTED FAUX LEATHER PANTS"	PT2045969-0001	$44.95	1	1	$22.48	$17.98		11/29/2021	0	0	0	https://static3.sd-assets.com/assets/images/001/263/728/BELTED-FAUX-LEATHER-PANTS-PT2045969-0001_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/263/729/BELTED-FAUX-LEATHER-PANTS-PT2045969-0001_E_MODEL-original.jpg		"LOW IN STOCK"	PT2045969-0001
PO2045897-1307-98070	11071750	"PLUS SIZE CROP EYELASH SWEATER"	"A cropped eyelash sweater with a relaxed fit."	$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/262/861/PLUS-SIZE-CROP-EYELASH-SWEATER-PO2045897-1307_B_BackPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/262/861/PLUS-SIZE-CROP-EYELASH-SWEATER-PO2045897-1307_B_BackPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-CROP-EYELASH-SWEATER-PO2045897-1307	"out of stock"	"Fashion > Clothing > Sweaters > Pullover"	203	new	PO2045897-1307-98070	ShoeDazzle	CREAM	3X	female		"PLUS SIZE CROP EYELASH SWEATER"	PO2045897-1307	$39.95	1	3	$19.98	$15.98		11/30/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/262/857/PLUS-SIZE-CROP-EYELASH-SWEATER-PO2045897-1307_E_Content2PLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/262/858/PLUS-SIZE-CROP-EYELASH-SWEATER-PO2045897-1307_E_ModelPLUS-original.jpg		"LOW IN STOCK"	PO2045897-1307
WT2045904-0001-99250	11071945	"DOLMAN TWIST FRONT BLOUSE"	"A dolman blouse with a twist front detail."	$34.95	$8.74	https://static3.sd-assets.com/assets/images/001/263/677/DOLMAN-TWIST-FRONT-BLOUSE-WT2045904-0001_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/263/677/DOLMAN-TWIST-FRONT-BLOUSE-WT2045904-0001_B_BACK-original.jpg	https://www.shoedazzle.com/products/DOLMAN-TWIST-FRONT-BLOUSE-WT2045904-0001	"out of stock"	"Fashion > Clothing > Tops > Blouse"	212	new	WT2045904-0001-99250	ShoeDazzle	Black	XXL	female		"DOLMAN TWIST FRONT BLOUSE"	WT2045904-0001	$34.95	1	2	$17.48	$13.98		11/29/2021	0	0	0	https://static3.sd-assets.com/assets/images/001/263/678/DOLMAN-TWIST-FRONT-BLOUSE-WT2045904-0001_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/263/679/DOLMAN-TWIST-FRONT-BLOUSE-WT2045904-0001_E_MODEL-original.jpg		"LOW IN STOCK"	WT2045904-0001
