id	item_group_id	title	price	sale_price	image_link	link	availability	product_type	brand	additional_image_link_1	additional_image_link_2	additional_image_link_3	inventory_count	product_sku	sales_count_conversions_10_days	additional_image_link_0	additional_image_link_4	sales_count_conversions_1_day	mpid	parent_sku	membership_brand_id	release_date
MC2355289-7540-14000	14694124	"Bitch Enamel Pin"	$12.95		https://fabletics-us-cdn.justfab.com/media/images/products/MC2355289-7540/yitty_MC2355289-7540-1_998x1498.jpg	"https://yitty.fabletics.com/products/14694124?utm_source=LandingPage&utm_medium=LandingPage "			Fabletics				143	MC2355289-7540	3			0	14694124	MC2355289-7540	2	2023/04/26
MC2355289-6682-14000	14694127	"Bitch Enamel Pin"	$12.95		https://fabletics-us-cdn.justfab.com/media/images/products/MC2355289-6682/yitty_MC2355289-6682-1_998x1498.jpg	"https://yitty.fabletics.com/products/14694127?utm_source=LandingPage&utm_medium=LandingPage "			Fabletics				271	MC2355289-6682	11			0	14694127	MC2355289-6682	2	2023/04/26
MC2355265-7541-14000	14694130	"Eat My Peach Enamel Pin"	$12.95		https://fabletics-us-cdn.justfab.com/media/images/products/MC2355265-7541/yitty_MC2355265-7541-1_998x1498.jpg	"https://yitty.fabletics.com/products/14694130?utm_source=LandingPage&utm_medium=LandingPage "			Fabletics				212	MC2355265-7541	4			0	14694130	MC2355265-7541	2	2023/04/26
SO2354588-6884-50820	14753458	"Smoothed Reality High Waist Short"	$29.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2354588-6884/yitty_SO2354588-6884-1_998x1498.jpg	"https://yitty.fabletics.com/products/14753458?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2354588-6884/yitty_SO2354588-6884-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2354588-6884/yitty_SO2354588-6884-4_998x1498.jpg	3225	SO2354588-6884	1		https://fabletics-us-cdn.justfab.com/media/images/products/SO2354588-6884/yitty_SO2354588-6884-5_998x1498.jpg	0	14753458	SO2354588-6884	2	2023/04/26
SO2354588-6885-50820	14753494	"Smoothed Reality High Waist Short"	$29.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2354588-6885/yitty_SO2354588-6885-1_998x1498.jpg	"https://yitty.fabletics.com/products/14753494?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2354588-6885/yitty_SO2354588-6885-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2354588-6885/yitty_SO2354588-6885-4_998x1498.jpg	1624	SO2354588-6885	3		https://fabletics-us-cdn.justfab.com/media/images/products/SO2354588-6885/yitty_SO2354588-6885-5_998x1498.jpg	0	14753494	SO2354588-6885	2	2023/04/26
LG2252701-6327-50800	14425720	"Major Label Shaping High Waist Logo Short"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252701-6327/yitty_LG2252701-6327-1_998x1498-plus.jpg	"https://yitty.fabletics.com/products/14425720?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252701-6327/yitty_LG2252701-6327-3_998x1498-plus.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2252701-6327/yitty_LG2252701-6327-4_998x1498-plus.jpg	763	LG2252701-6327	3		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252701-6327/yitty_LG2252701-6327-5_998x1498-plus.jpg	0	14425720	LG2252701-6327	2	2023/04/13
LG2252701-6328-50800	14425756	"Major Label Shaping High Waist Logo Short"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252701-6328/yitty_LG2252701-6328-1_998x1498-plus.jpg	"https://yitty.fabletics.com/products/14425756?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252701-6328/yitty_LG2252701-6328-3_998x1498-plus.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2252701-6328/yitty_LG2252701-6328-4_998x1498-plus.jpg	1715	LG2252701-6328	0		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252701-6328/yitty_LG2252701-6328-5_998x1498-plus.jpg	0	14425756	LG2252701-6328	2	2023/04/13
SO2250591-1855-50730	12349402	"Major Label Shaping High Waist Logo Short"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250591-1855/yitty_SO2250591-1855-1_998x1498.jpg	"https://yitty.fabletics.com/products/12349402?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250591-1855/yitty_SO2250591-1855-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2250591-1855/yitty_SO2250591-1855-4_998x1498.jpg	7316	SO2250591-1855	2		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250591-1855/yitty_SO2250591-1855-5_998x1498.jpg	0	12349402	SO2250591-1855	2	2023/03/30
SO2250600-6241-16340	12349561	"Nearly Naked Shaping Ultra High Waist Booty Lift Short"	$49.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250600-6241/yitty_SO2250600-6241-1_998x1498-plus.jpg	"https://yitty.fabletics.com/products/12349561?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250600-6241/yitty_SO2250600-6241-3_998x1498-plus.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2250600-6241/yitty_SO2250600-6241-4_998x1498-plus.jpg	990	SO2250600-6241	3		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250600-6241/yitty_SO2250600-6241-5_998x1498-plus.jpg	0	12349561	SO2250600-6241	2	2023/03/30
SO2250599-5192-16500	12650647	"Nearly Naked Shaping High Waist Short"	$49.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250599-5192/yitty_SO2250599-5192-1_998x1498.jpg	"https://yitty.fabletics.com/products/12650647?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250599-5192/yitty_SO2250599-5192-3_998x1498.jpg		5589	SO2250599-5192	7			1	12650647	SO2250599-5192	2	2023/03/30
SO2250600-5192-16340	12650752	"Nearly Naked Shaping Ultra High Waist Booty Lift Short"	$49.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250600-5192/yitty_SO2250600-5192-1_998x1498-plus.jpg	"https://yitty.fabletics.com/products/12650752?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250600-5192/yitty_SO2250600-5192-3_998x1498-plus.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2250600-5192/yitty_SO2250600-5192-4_998x1498-plus.jpg	1113	SO2250600-5192	4		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250600-5192/yitty_SO2250600-5192-5_998x1498-plus.jpg	1	12650752	SO2250600-5192	2	2023/03/30
SO2250600-9066-15140	12650773	"Nearly Naked Shaping Ultra High Waist Booty Lift Short"	$49.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250600-9066/yitty_SO2250600-9066-1_998x1498.jpg	"https://yitty.fabletics.com/products/12650773?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250600-9066/yitty_SO2250600-9066-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2250600-9066/yitty_SO2250600-9066-4_998x1498.jpg	434	SO2250600-9066	0		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250600-9066/yitty_SO2250600-9066-5_998x1498.jpg	0	12650773	SO2250600-9066	2	2023/03/30
SO2250596-1855-50800	12650833	"Mesh Me Smoothing High Waist Short"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250596-1855/yitty_SO2250596-1855-1_998x1498-plus.jpg	"https://yitty.fabletics.com/products/12650833?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250596-1855/yitty_SO2250596-1855-3_998x1498-plus.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2250596-1855/yitty_SO2250596-1855-4_998x1498-plus.jpg	4861	SO2250596-1855	9		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250596-1855/yitty_SO2250596-1855-5_998x1498-plus.jpg	1	12650833	SO2250596-1855	2	2023/03/30
SO2250596-3490-50800	12650950	"Mesh Me Smoothing High Waist Short"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250596-3490/yitty_SO2250596-3490-1_998x1498-plus.jpg	"https://yitty.fabletics.com/products/12650950?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250596-3490/yitty_SO2250596-3490-3_998x1498-plus.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2250596-3490/yitty_SO2250596-3490-4_998x1498-plus.jpg	4211	SO2250596-3490	6		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250596-3490/yitty_SO2250596-3490-5_998x1498-plus.jpg	1	12650950	SO2250596-3490	2	2023/03/30
SO2250596-3491-50740	12650989	"Mesh Me Smoothing High Waist Short"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250596-3491/yitty_SO2250596-3491-1_998x1498.jpg	"https://yitty.fabletics.com/products/12650989?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250596-3491/yitty_SO2250596-3491-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2250596-3491/yitty_SO2250596-3491-4_998x1498.jpg	1095	SO2250596-3491	0		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250596-3491/yitty_SO2250596-3491-5_998x1498.jpg	0	12650989	SO2250596-3491	2	2023/03/30
SO2251666-7418-50730	12651106	"Mesh Me Smoothing High Waist Short"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2251666-7418/yitty_SO2251666-7418-1_998x1498.jpg	"https://yitty.fabletics.com/products/12651106?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2251666-7418/yitty_SO2251666-7418-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2251666-7418/yitty_SO2251666-7418-4_998x1498.jpg	324	SO2251666-7418	0		https://fabletics-us-cdn.justfab.com/media/images/products/SO2251666-7418/yitty_SO2251666-7418-5_998x1498.jpg	0	12651106	SO2251666-7418	2	2023/03/30
SO2250591-3491-50800	12651145	"Major Label Shaping High Waist Logo Short"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250591-3491/yitty_SO2250591-3491-1_998x1498-plus.jpg	"https://yitty.fabletics.com/products/12651145?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250591-3491/yitty_SO2250591-3491-3_998x1498-plus.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2250591-3491/yitty_SO2250591-3491-4_998x1498-plus.jpg	9042	SO2250591-3491	6		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250591-3491/yitty_SO2250591-3491-5_998x1498-plus.jpg	0	12651145	SO2250591-3491	2	2023/03/30
SO2251574-7408-50790	12651223	"Major Label Shaping High Waist Logo Short"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2251574-7408/yitty_SO2251574-7408-1_998x1498-plus.jpg	"https://yitty.fabletics.com/products/12651223?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2251574-7408/yitty_SO2251574-7408-3_998x1498-plus.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2251574-7408/yitty_SO2251574-7408-4_998x1498-plus.jpg	7812	SO2251574-7408	1		https://fabletics-us-cdn.justfab.com/media/images/products/SO2251574-7408/yitty_SO2251574-7408-5_998x1498-plus.jpg	0	12651223	SO2251574-7408	2	2023/03/30
SO2252155-1855-50820	13327822	"Headliner Shaping High Waist Short"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252155-1855/yitty_SO2252155-1855-1_998x1498.jpg	"https://yitty.fabletics.com/products/13327822?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252155-1855/yitty_SO2252155-1855-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2252155-1855/yitty_SO2252155-1855-4_998x1498.jpg	9122	SO2252155-1855	29		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252155-1855/yitty_SO2252155-1855-5_998x1498.jpg	4	13327822	SO2252155-1855	2	2023/03/30
SO2252155-2669-50810	13327861	"Headliner Shaping High Waist Short"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252155-2669/yitty_SO2252155-2669-1_998x1498.jpg	"https://yitty.fabletics.com/products/13327861?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252155-2669/yitty_SO2252155-2669-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2252155-2669/yitty_SO2252155-2669-4_998x1498.jpg	3881	SO2252155-2669	3		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252155-2669/yitty_SO2252155-2669-5_998x1498.jpg	0	13327861	SO2252155-2669	2	2023/03/30
SO2252155-7408-50790	13327900	"Headliner Shaping High Waist Short"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252155-7408/yitty_SO2252155-7408-1_998x1498-plus.jpg	"https://yitty.fabletics.com/products/13327900?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252155-7408/yitty_SO2252155-7408-3_998x1498-plus.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2252155-7408/yitty_SO2252155-7408-4_998x1498-plus.jpg	3790	SO2252155-7408	2		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252155-7408/yitty_SO2252155-7408-5_998x1498-plus.jpg	0	13327900	SO2252155-7408	2	2023/03/30
SO2250600-3560-16340	13404355	"Nearly Naked Shaping Ultra High Waist Booty Lift Short"	$49.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250600-3560/yitty_SO2250600-3560-1_998x1498-plus.jpg	"https://yitty.fabletics.com/products/13404355?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250600-3560/yitty_SO2250600-3560-3_998x1498-plus.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2250600-3560/yitty_SO2250600-3560-4_998x1498-plus.jpg	109	SO2250600-3560	5		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250600-3560/yitty_SO2250600-3560-5_998x1498-plus.jpg	1	13404355	SO2250600-3560	2	2023/03/30
SO2252121-7408-50770	13405216	"Major Label Shaping High Waist Logo Short"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252121-7408/yitty_SO2252121-7408-1_998x1498-plus.jpg	"https://yitty.fabletics.com/products/13405216?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252121-7408/yitty_SO2252121-7408-3_998x1498-plus.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2252121-7408/yitty_SO2252121-7408-4_998x1498-plus.jpg	2911	SO2252121-7408	0		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252121-7408/yitty_SO2252121-7408-5_998x1498-plus.jpg	0	13405216	SO2252121-7408	2	2023/03/30
