id	item_group_id	title	description	price	sale_price	image_link	additional_image_link	link	availability	product_type	google_product_category	condition	mpn	brand	color	size	gender	age_group	custom_label_2	parent_sku	vip_price	sales_count_conversions_10_days	sales_count_10_days	half_price	aged_saleprice	imagecrawler_http	release_date	inventory_count	inventory2	sales_count_conversions_1_day	additional_image_link_2	additional_image_link_3	additional_image_link_4	low_stock	product_sku	woh	wide_width	wide_calf
HS2356658-1440-83120	16717706	"Phoenix Heeled Boot"		$64.95	$16.24	https://static3.sd-assets.com/assets/images/001/363/396/Phoenix-Heeled-Boot-HS2356658-1440_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/363/396/Phoenix-Heeled-Boot-HS2356658-1440_C_Content2-original.jpg	https://www.shoedazzle.com/products/Phoenix-Heeled-Boot-HS2356658-1440	"in stock"	"Fashion > Shoes > Boots & Booties > Cowboy & Western"	187	new	HS2356658-1440-83120	ShoeDazzle	Bone	12	female		"Phoenix Heeled Boot"	HS2356658-1440	$64.95	12	48	$32.48	$25.98		07/28/2023	1541	39	1	https://static3.sd-assets.com/assets/images/001/363/096/Phoenix-Heeled-Boot-HS2356658-1440_C_b3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/363/586/Phoenix-Heeled-Boot-HS2356658-1440_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/363/306/Phoenix-Heeled-Boot-HS2356658-1440_C_Content3-original.jpg		HS2356658-1440	22		
FS2150485-1533-30110	16752571	"Brittany Knit Sock Fuzzie"		$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/371/191/Brittany-Knit-Sock-Fuzzie-FS2150485-1533_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/371/191/Brittany-Knit-Sock-Fuzzie-FS2150485-1533_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Brittany-Knit-Sock-Fuzzie-FS2150485-1533	"in stock"	"Fashion > Shoes > Boots & Booties > Fuzzies"	187	new	FS2150485-1533-30110	ShoeDazzle	"Black Caviar"	11	female		"Brittany Knit Sock Fuzzie"	FS2150485-1533	$39.95	12	73	$19.98	$15.98		08/30/2023	3581	336	0	https://static3.sd-assets.com/assets/images/001/371/716/Brittany-Knit-Sock-Fuzzie-FS2150485-1533_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/371/826/Brittany-Knit-Sock-Fuzzie-FS2150485-1533_C_Content5-original.jpg	https://static3.sd-assets.com/assets/images/001/371/926/Brittany-Knit-Sock-Fuzzie-FS2150485-1533_C_Content4-original.jpg		FS2150485-1533	46.5		
HD2252639-2600-84120	13306267	"Lorelai Caged Heeled Sandal"	"A block-heeled sandal with an adjustable ankle strap."	$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/298/759/LORELAI-CAGED-HD2252639-2600_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/298/759/LORELAI-CAGED-HD2252639-2600_C_Content1-original.jpg	https://www.shoedazzle.com/products/LORELAI-CAGED-HD2252639-2600	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"		new	HD2252639-2600-84120	ShoeDazzle	Camel	12	female		"Lorelai Caged Heeled Sandal"	HD2252639-2600	$49.95	11	142	$24.98	$19.98		03/31/2023	441	65	0	https://static3.sd-assets.com/assets/images/001/298/798/LORELAI-CAGED-HD2252639-2600_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/298/833/LORELAI-CAGED-HD2252639-2600_C_Content3-original.jpg	https://static3.sd-assets.com/assets/images/001/299/116/LORELAI-CAGED-HD2252639-2600_A_Front-hero-original.jpg		HD2252639-2600	5.7		
DA2040157-1099-84120	13401016	"LYVIA CLASSIC HEELED SANDAL"	"A classic two-strap sandal with a block heel and side buckle closure."	$36.95	$9.24	https://static3.sd-assets.com/assets/images/001/298/796/LYVIA-DA2040157-1099_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/298/796/LYVIA-DA2040157-1099_B_F3Q-original.jpg	https://www.shoedazzle.com/products/LYVIA-DA2040157-1099	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"		new	DA2040157-1099-84120	ShoeDazzle	RHINESTONE	12	female		"LYVIA CLASSIC HEELED SANDAL"	DA2040157-1099	$36.95	11	142	$18.48	$14.78		07/12/2023	2766	21	0	https://static3.sd-assets.com/assets/images/001/298/748/LYVIA-DA2040157-1099_C_CONTENT3-original.jpg	https://static3.sd-assets.com/assets/images/001/298/812/LYVIA-DA2040157-1099_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/298/880/LYVIA-DA2040157-1099_C_CONTENT4-original.jpg		DA2040157-1099	"98.8 Wide Width Available"	"Wide Width Available"	
DA2147641-2400-88120	14233324	"Lorelai Block Heeled Sandal"	"A sturdy block heel makes this sleek, ladylike sandal surprisingly comfortable. The Lorelai features an elegant ankle strap with an adjustable buckle; a must-own for office ensembles."	$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/317/225/Lorelai-Block-Heeled-Sandal-DA2040125-2400_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/317/225/Lorelai-Block-Heeled-Sandal-DA2040125-2400_A_FRONT-HERO-original.jpg	https://www.shoedazzle.com/products/Lorelai-Block-Heeled-Sandal-DA2040125-2400	"out of stock"	"Fashion > Shoes > Sandals > Ankle Strap"		new	DA2147641-2400-88120	ShoeDazzle	Beige	12	female		"Lorelai Block Heeled Sandal"	DA2147641-2400	$29.95	11	80	$14.98	$11.98		07/27/2023	4577	0	3	https://static3.sd-assets.com/assets/images/001/317/280/Lorelai-Block-Heeled-Sandal-DA2040125-2400_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/317/250/Lorelai-Block-Heeled-Sandal-DA2040125-2400_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/317/050/Lorelai-Block-Heeled-Sandal-DA2040125-2400_C_CONTENT3-original.jpg		DA2147641-2400	"93.4 Wide Width Available"	"Wide Width Available"	
HD2355875-1800-84120	15051730	"Margot Stiletto Sandal"		$42.95	$10.74	https://static3.sd-assets.com/assets/images/001/322/125/Margot-Stiletto-Sandal-HD2355875-1800_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/322/125/Margot-Stiletto-Sandal-HD2355875-1800_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Margot-Stiletto-Sandal-HD2355875-1800	"in stock"	"Fashion > Shoes > Sandals > Strappy"	187	new	HD2355875-1800-84120	ShoeDazzle	Clear/Black	12	female		"Margot Stiletto Sandal"	HD2355875-1800	$42.95	11	85	$21.48	$17.18		06/29/2023	1191	11	0	https://static3.sd-assets.com/assets/images/001/322/455/Margot-Stiletto-Sandal-HD2355875-1800_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/321/440/Margot-Stiletto-Sandal-HD2355875-1800_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/321/560/Margot-Stiletto-Sandal-HD2355875-1800_C_CONTENT3-original.jpg		HD2355875-1800	85.1		
WE2251400-2400-84110	12925216	"CONSTANCE WEDGE SANDAL"	"A wedge sandal with a buckled strap."	$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/312/710/CONSTANCE-WE2251400-2400_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/312/710/CONSTANCE-WE2251400-2400_B_F3Q-original.jpg	https://www.shoedazzle.com/products/CONSTANCE-WE2251400-2400	"in stock"	"Fashion > Shoes > Sandals > Wedge"	187	new	WE2251400-2400-84110	ShoeDazzle	Beige	11	female		"CONSTANCE WEDGE SANDAL"	WE2251400-2400	$44.95	10	60	$22.48	$17.98		05/26/2023	430	22	0	https://static3.sd-assets.com/assets/images/001/282/980/CONSTANCE-WE2251400-2400_C_CONTENT3-original.jpg	https://static3.sd-assets.com/assets/images/001/285/373/CONSTANCE-WE2251400-2400_C_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/312/705/CONSTANCE-WE2251400-2400_C_B3Q-original.jpg		WE2251400-2400	20.5		
FA2354785-2531-84120	14352295	"LAYLA FLAT THONG SANDAL"		$14.95	$3.74	https://static3.sd-assets.com/assets/images/001/298/793/LAYLA-FLAT-THONG-SANDAL-FA2354785-2531_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/298/793/LAYLA-FLAT-THONG-SANDAL-FA2354785-2531_B_F3Q-original.jpg	https://www.shoedazzle.com/products/LAYLA-FLAT-THONG-SANDAL-FA2354785-2531	"out of stock"	"Fashion > Shoes > Sandals > Thong & Flip Flop"	187	new	FA2354785-2531-84120	ShoeDazzle	"LT TAN"	12	female		"LAYLA FLAT THONG SANDAL"	FA2354785-2531	$14.95	10	61	$7.48	$5.98		04/28/2023	523	0	0	https://static3.sd-assets.com/assets/images/001/298/784/LAYLA-FLAT-THONG-SANDAL-FA2354785-2531_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/298/901/LAYLA-FLAT-THONG-SANDAL-FA2354785-2531_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/298/966/LAYLA-FLAT-THONG-SANDAL-FA2354785-2531_C_Content1-original.jpg		FA2354785-2531	523		
PP2355845-0001-84120	14688034	"Gwyn Slingback Pump"		$42.95	$10.74	https://static3.sd-assets.com/assets/images/001/310/140/GWYN-SLINGBACK-PUMP-PP2355845-0001_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/310/140/GWYN-SLINGBACK-PUMP-PP2355845-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/GWYN-SLINGBACK-PUMP-PP2355845-0001	"out of stock"	"Fashion > Shoes > Pumps > Slingback"	187	new	PP2355845-0001-84120	ShoeDazzle	Black	12	female		"Gwyn Slingback Pump"	PP2355845-0001	$42.95	10	35	$21.48	$17.18		05/30/2023	983	0	0	https://static3.sd-assets.com/assets/images/001/309/625/GWYN-SLINGBACK-PUMP-PP2355845-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/309/590/GWYN-SLINGBACK-PUMP-PP2355845-0001_C_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/309/520/GWYN-SLINGBACK-PUMP-PP2355845-0001_C_CONTENT1-original.jpg		PP2355845-0001	46.8		
WE2355851-7829-84120	14689552	"Vienna Wedge Sandal"		$32.95	$8.24	https://static3.sd-assets.com/assets/images/001/310/760/VIENNA-WEDGE-SANDAL-WE2355851-7829_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/310/760/VIENNA-WEDGE-SANDAL-WE2355851-7829_B_F3Q-original.jpg	https://www.shoedazzle.com/products/VIENNA-WEDGE-SANDAL-WE2355851-7829	"out of stock"	"Fashion > Shoes > Sandals > Wedge"	187	new	WE2355851-7829-84120	ShoeDazzle	"Festival Fuchsia"	12	female		"Vienna Wedge Sandal"	WE2355851-7829	$32.95	10	79	$16.48	$13.18		06/22/2023	451	0	1	https://static3.sd-assets.com/assets/images/001/310/690/VIENNA-WEDGE-SANDAL-WE2355851-7829_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/310/555/VIENNA-WEDGE-SANDAL-WE2355851-7829_C_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/310/775/VIENNA-WEDGE-SANDAL-WE2355851-7829_C_CONTENT3-original.jpg		WE2355851-7829	21.5		
FA2355862-2990-84120	15050480	"Halle Flat Slide Sandal"		$24.95	$6.24	https://static3.sd-assets.com/assets/images/001/348/891/Halle-Flat-Slide-Sandal-FA2355862-2990_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/348/891/Halle-Flat-Slide-Sandal-FA2355862-2990_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Halle-Flat-Slide-Sandal-FA2355862-2990	"in stock"	"Fashion > Shoes > Sandals > Slide"	187	new	FA2355862-2990-84120	ShoeDazzle	"Leather Brown"	12	female		"Halle Flat Slide Sandal"	FA2355862-2990	$24.95	10	149	$12.48	$9.98		06/28/2023	19	1	0	https://static3.sd-assets.com/assets/images/001/348/896/Halle-Flat-Slide-Sandal-FA2355862-2990_C_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/348/916/Halle-Flat-Slide-Sandal-FA2355862-2990_C_CONTENT3-original.jpg	"https://static3.sd-assets.com/assets/images/001/348/926/Halle-Flat-Slide-Sandal-FA2355862-2990_C_CONTENT1 1-original.jpg"	"LOW IN STOCK"	FA2355862-2990	1.4		
HD2355873-8113-84120	15050885	"Lilia Heeled Sandal"		$32.95	$8.24	https://static3.sd-assets.com/assets/images/001/322/120/Lilia-Heeled-Sandal-HD2355873-8113_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/322/120/Lilia-Heeled-Sandal-HD2355873-8113_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Lilia-Heeled-Sandal-HD2355873-8113	"out of stock"	"Fashion > Shoes > Sandals > Mule"	187	new	HD2355873-8113-84120	ShoeDazzle	"Mandarin Orange"	12	female		"Lilia Heeled Sandal"	HD2355873-8113	$32.95	10	103	$16.48	$13.18		06/29/2023	339	0	1	https://static3.sd-assets.com/assets/images/001/322/365/Lilia-Heeled-Sandal-HD2355873-8113_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/321/660/Lilia-Heeled-Sandal-HD2355873-8113_C_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/321/435/Lilia-Heeled-Sandal-HD2355873-8113_C_CONTENT3-original.jpg		HD2355873-8113	5.4		
PP2147427-0003-88120	16532286	"Gisselle Classic Pump"	"No wardrobe is complete without a classic pump, and the Gisselle is no exception. This everyday heel features a pointed-toe silhouette, the perfect style to upgrade your office gear or pair with your date-night dresses."	$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/351/986/Gisselle-Classic-Pump-PP2044681-0003_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/351/986/Gisselle-Classic-Pump-PP2044681-0003_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Gisselle-Classic-Pump-PP2044681-0003	"out of stock"	"Fashion > Shoes > Pumps > Classic"	187	new	PP2147427-0003-88120	ShoeDazzle	"Black Onyx"	12	female		"Gisselle Classic Pump"	PP2147427-0003	$29.95	10	165	$14.98	$11.98		06/19/2023	2771	0	1	https://static3.sd-assets.com/assets/images/001/350/806/Gisselle-Classic-Pump-PP2044681-0003_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/351/261/Gisselle-Classic-Pump-PP2044681-0003_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/351/906/Gisselle-Classic-Pump-PP2044681-0003_C_Content4-original.jpg		PP2147427-0003	"28.3 Wide Width Available"	"Wide Width Available"	
FB2356502-6018-81065	16689271	"Tillie Western Boot"		$54.95	$13.74	https://static3.sd-assets.com/assets/images/001/359/986/Tillie-Western-Boot-FB2356501-6018_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/359/986/Tillie-Western-Boot-FB2356501-6018_C_B3Q-original.jpg	https://www.shoedazzle.com/products/Tillie-Western-Boot-FB2356501-6018	"out of stock"	"Fashion > Shoes > Boots & Booties > Cowboy & Western"	187	new	FB2356502-6018-81065	ShoeDazzle	"Bright Red"	6.5	female		"Tillie Western Boot"	FB2356502-6018	$54.95	10	36	$27.48	$21.98		07/27/2023	1869	0	0	https://static3.sd-assets.com/assets/images/001/360/021/Tillie-Western-Boot-FB2356501-6018_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/360/026/Tillie-Western-Boot-FB2356501-6018_C_Content4-original.jpg	https://static3.sd-assets.com/assets/images/001/360/046/Tillie-Western-Boot-FB2356501-6018_D_Foot-original.jpg		FB2356502-6018	"53.4 Wide Calf Available"		"Wide Calf Available"
HS2356571-2600-83120	16715721	"Jolene Stiletto Boot"		$64.95	$16.24	https://static3.sd-assets.com/assets/images/001/365/981/Jolene-Stiletto-Boot-HS2356571-2600_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/365/981/Jolene-Stiletto-Boot-HS2356571-2600_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Jolene-Stiletto-Boot-HS2356571-2600	"in stock"	"Fashion > Shoes > Boots & Booties > Cowboy & Western"	187	new	HS2356571-2600-83120	ShoeDazzle	Camel	12	female		"Jolene Stiletto Boot"	HS2356571-2600	$64.95	10	25	$32.48	$25.98		08/29/2023	2300	64	2	https://static3.sd-assets.com/assets/images/001/365/991/Jolene-Stiletto-Boot-HS2356571-2600_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/365/986/Jolene-Stiletto-Boot-HS2356571-2600_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/365/976/Jolene-Stiletto-Boot-HS2356571-2600_C_Content3-original.jpg		HS2356571-2600	46.9		
SK2354765-1090-83110	16716431	"Brooklyn Court Sneaker"		$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/362/311/Brooklyn-Court-Sneaker-SK2354765-1090_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/362/311/Brooklyn-Court-Sneaker-SK2354765-1090_C_Content2-original.jpg	https://www.shoedazzle.com/products/Brooklyn-Court-Sneaker-SK2354765-1090	"in stock"	"Fashion > Shoes > Sneakers > Low Top"	187	new	SK2354765-1090-83110	ShoeDazzle	"Bright White"	11	female		"Brooklyn Court Sneaker"	SK2354765-1090	$39.95	10	67	$19.98	$15.98		08/29/2023	2330	288	2	https://static3.sd-assets.com/assets/images/001/362/136/Brooklyn-Court-Sneaker-SK2354765-1090_C_b3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/362/236/Brooklyn-Court-Sneaker-SK2354765-1090_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/361/891/Brooklyn-Court-Sneaker-SK2354765-1090_D_Foot-original.jpg		SK2354765-1090	30.3		
HD2356581-1429-83120	16716931	"Miri Gladiator Heeled Sandal"		$32.95	$8.24	https://static3.sd-assets.com/assets/images/001/363/426/Miri-Gladiator-Heeled-Sandal-HD2356581-1429_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/363/426/Miri-Gladiator-Heeled-Sandal-HD2356581-1429_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Miri-Gladiator-Heeled-Sandal-HD2356581-1429	"in stock"	"Fashion > Shoes > Sandals > Strappy"	187	new	HD2356581-1429-83120	ShoeDazzle	Birch	12	female		"Miri Gladiator Heeled Sandal"	HD2356581-1429	$32.95	10	33	$16.48	$13.18		07/28/2023	666	29	0	https://static3.sd-assets.com/assets/images/001/362/646/Miri-Gladiator-Heeled-Sandal-HD2356581-1429_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/363/501/Miri-Gladiator-Heeled-Sandal-HD2356581-1429_C_Content4-original.jpg	https://static3.sd-assets.com/assets/images/001/366/406/Miri-Gladiator-Heeled-Sandal-HD2356581-1429_E_CONTENT1-original.jpg		HD2356581-1429	23.8		
HS2356701-2990-83120	16754456	"Khloy Tall Stiletto Boot"		$59.95	$14.99	https://static3.sd-assets.com/assets/images/001/370/231/Khloy-Tall-Stiletto-Boot-HS2253292-2990_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/370/231/Khloy-Tall-Stiletto-Boot-HS2253292-2990_C_Content2-original.jpg	https://www.shoedazzle.com/products/Khloy-Tall-Stiletto-Boot-HS2253292-2990	"in stock"	"Fashion > Shoes > Boots & Booties > Dress"	187	new	HS2356701-2990-83120	ShoeDazzle	"Leather Brown"	12	female		"Khloy Tall Stiletto Boot"	HS2356701-2990	$59.95	10	30	$29.98	$23.98		08/30/2023	3238	33	3	https://static3.sd-assets.com/assets/images/001/369/606/Khloy-Tall-Stiletto-Boot-HS2253292-2990_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/370/266/Khloy-Tall-Stiletto-Boot-HS2253292-2990_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/370/431/Khloy-Tall-Stiletto-Boot-HS2253292-2990_C_Content3-original.jpg		HS2356701-2990	"115.6 Wide Calf Available"		"Wide Calf Available"
PP2147381-0001-84120	11394070	"GISSELLE POINTED TOE PUMP"	"No wardrobe is complete without a classic pump, and the Gisselle is no exception. This everyday heel features a pointed-toe silhouette, the perfect style to upgrade your office gear or pair with your date-night dresses."	$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/267/864/GISSELLE-PP2044961-0001_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/267/864/GISSELLE-PP2044961-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/GISSELLE-PP2044961-0001	"out of stock"	"Fashion > Shoes > Pumps > Classic"	187	new	PP2147381-0001-84120	ShoeDazzle	Black	12	female		"GISSELLE POINTED TOE PUMP"	PP2147381-0001	$29.95	9	44	$14.98	$11.98		05/26/2023	2339	0	0	https://static3.sd-assets.com/assets/images/001/267/865/GISSELLE-PP2044961-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/270/145/GISSELLE-PP2044961-0001_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/267/866/GISSELLE-PP2044961-0001_D_Content1-original.jpg		PP2147381-0001	"55.7 Wide Width Available"	"Wide Width Available"	
FA1933950-2400-84120	12924424	"Remy Flat Sandal"	"A flat gladiator sandal with an adjustable strap."	$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/298/525/REMY-FA1933950-2400_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/298/525/REMY-FA1933950-2400_B_F3Q-original.jpg	https://www.shoedazzle.com/products/REMY-FA1933950-2400	"out of stock"	"Fashion > Shoes > Sandals > Gladiator"	187	new	FA1933950-2400-84120	ShoeDazzle	Beige	12	female		"Remy Flat Sandal"	FA1933950-2400	$39.95	9	102	$19.98	$15.98		05/30/2023	587	0	1	https://static3.sd-assets.com/assets/images/001/298/529/REMY-FA1933950-2400_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/298/535/REMY-FA1933950-2400_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/298/532/REMY-FA1933950-2400_C_Content3-original.jpg		FA1933950-2400	16.8		
DA2147640-0001-88120	14233399	"Noura Heeled Sandal"	"This block-heeled sandal features a mid-height silhouette and an adjustable, buckled ankle strap. The casual Noura plays well with your favorite jeans. "	$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/296/399/Noura-Heeled-Sandal-DA1932847-0001_B_F3q-original.jpg	https://static3.sd-assets.com/assets/images/001/296/399/Noura-Heeled-Sandal-DA1932847-0001_B_F3q-original.jpg	https://www.shoedazzle.com/products/Noura-Heeled-Sandal-DA1932847-0001	"out of stock"	"Fashion > Shoes > Sandals > Ankle Strap"		new	DA2147640-0001-88120	ShoeDazzle	Black	12	female		"Noura Heeled Sandal"	DA2147640-0001	$29.95	9	62	$14.98	$11.98		07/28/2023	2603	0	0	https://static3.sd-assets.com/assets/images/001/296/388/Noura-Heeled-Sandal-DA1932847-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/296/433/Noura-Heeled-Sandal-DA1932847-0001_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/296/389/Noura-Heeled-Sandal-DA1932847-0001_C_Content1-original.jpg		DA2147640-0001	"124 Wide Width Available"	"Wide Width Available"	
WE2355849-6936-84120	14689123	"Akari Platform Sandal"		$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/309/840/AKARI-PLATFORM-SANDAL-WE2355849-6936_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/309/840/AKARI-PLATFORM-SANDAL-WE2355849-6936_B_F3Q-original.jpg	https://www.shoedazzle.com/products/AKARI-PLATFORM-SANDAL-WE2355849-6936	"in stock"	"Fashion > Shoes > Sandals > Wedge"	187	new	WE2355849-6936-84120	ShoeDazzle	"Natural/Leather Brown"	12	female		"Akari Platform Sandal"	WE2355849-6936	$44.95	9	65	$22.48	$17.98		07/27/2023	1220	41	1	https://static3.sd-assets.com/assets/images/001/309/450/AKARI-PLATFORM-SANDAL-WE2355849-6936_C_CONTENT3-original.jpg	https://static3.sd-assets.com/assets/images/001/309/490/AKARI-PLATFORM-SANDAL-WE2355849-6936_C_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/309/540/AKARI-PLATFORM-SANDAL-WE2355849-6936_C_CONTENT4-original.jpg		WE2355849-6936	174.3		
WE2355850-0001-84120	14689474	"Solange Wedge Sandal"		$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/310/560/SOLANGE-WEDGE-SANDAL-WE2355850-0001_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/310/560/SOLANGE-WEDGE-SANDAL-WE2355850-0001_A_Front-hero-original.jpg	https://www.shoedazzle.com/products/SOLANGE-WEDGE-SANDAL-WE2355850-0001	"out of stock"	"Fashion > Shoes > Sandals > Wedge"	187	new	WE2355850-0001-84120	ShoeDazzle	Black	12	female		"Solange Wedge Sandal"	WE2355850-0001	$44.95	9	96	$22.48	$17.98		07/27/2023	676	0	2	https://static3.sd-assets.com/assets/images/001/313/030/SOLANGE-WEDGE-SANDAL-WE2355850-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/310/450/SOLANGE-WEDGE-SANDAL-WE2355850-0001_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/310/610/SOLANGE-WEDGE-SANDAL-WE2355850-0001_C_Content3-original.jpg		WE2355850-0001	9.7		
HD2355873-1090-84120	15050820	"Lilia Heeled Sandal"		$32.95	$8.24	https://static3.sd-assets.com/assets/images/001/321/275/Lilia-Heeled-Sandal-HD2355873-1090_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/321/275/Lilia-Heeled-Sandal-HD2355873-1090_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Lilia-Heeled-Sandal-HD2355873-1090	"in stock"	"Fashion > Shoes > Sandals > Mule"	187	new	HD2355873-1090-84120	ShoeDazzle	"Bright White"	12	female		"Lilia Heeled Sandal"	HD2355873-1090	$32.95	9	104	$16.48	$13.18		06/29/2023	820	16	1	https://static3.sd-assets.com/assets/images/001/321/995/Lilia-Heeled-Sandal-HD2355873-1090_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/321/930/Lilia-Heeled-Sandal-HD2355873-1090_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/321/765/Lilia-Heeled-Sandal-HD2355873-1090_C_CONTENT2-original.jpg		HD2355873-1090	16.7		
BS2356597-2990-84120	16547086	"Stevie Heeled Ankle Boot"		$52.95	$13.24	https://static3.sd-assets.com/assets/images/001/358/951/Stevie-Heeled-Ankle-Boot-BS2356597-2990_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/358/951/Stevie-Heeled-Ankle-Boot-BS2356597-2990_C_Content1-original.jpg	https://www.shoedazzle.com/products/Stevie-Heeled-Ankle-Boot-BS2356597-2990	"in stock"	"Fashion > Shoes > Boots & Booties > Cowboy & Western"	187	new	BS2356597-2990-84120	ShoeDazzle	"Leather Brown"	12	female		"Stevie Heeled Ankle Boot"	BS2356597-2990	$52.95	9	70	$26.48	$21.18		07/27/2023	1341	57	1	https://static3.sd-assets.com/assets/images/001/358/081/Stevie-Heeled-Ankle-Boot-BS2356597-2990_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/358/096/Stevie-Heeled-Ankle-Boot-BS2356597-2990_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/358/721/Stevie-Heeled-Ankle-Boot-BS2356597-2990_C_Content3-original.jpg		BS2356597-2990	17.4		
