id	item_group_id	title	description	price	sale_price	image_link	link	availability	product_type	color	size	custom_label_0	parent_sku	sales_count_10_days	sales_count_conversions_10_days	release_date	inventory_count	low_stock	sales_count_conversions_1_day	woh	wide_width	wide_calf
FS2354054-2531-84110	14365093	"Hailey Platform Fuzzie"	" Material: Faux Suede Heel Height: 1.5"" Platform Height: 1.5"" Measurements will vary slightly Imported "	"$29.95 "	$7.49	https://us-cdn.justfab.com/media/images/products/FS2354054-2531/FS2354054-2531-2_589x860.jpg	//justfab.com/products/Hailey-Platform-Fuzzie-FS2354054-2531	"in stock"	"Fashion > Shoes > Boots > Fuzzies"	"Light Tan"	11	215	FS2354054-2531	512	215	08/30/2023	1938		26	4.3		
HS2354801-1440-83120	14281963	"Delilah Western Boot"	" Material: Faux Leather Shaft Height: 14.25"" Heel Height: 3.0"" Measurements will vary slightly Closure: Functional Side Zipper Imported "	"$62.95 "	$15.74	https://us-cdn.justfab.com/media/images/products/HS2354801-1440/HS2354801-1440-2_589x860.jpg	//justfab.com/products/Delilah-Western-Boot-HS2354801-1440	"in stock"	"Fashion > Shoes > Boots > Cowboy and Western"	Bone	12	184	HS2354801-1440	286	184	07/27/2023	570		19	2.4		
DA2146851-0001-83120	11338180	"Noura Heeled Sandal"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Suede Heel Height: 1.75"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Imported "	"$29.95 "	$7.49	https://us-cdn.justfab.com/media/images/products/DA1932847-0001/DA1932847-0001-2_589x860.jpg	//justfab.com/products/Noura-Heeled-Sandal-DA1932847-0001	"out of stock"	"Fashion > Shoes > Sandals > Dress + Ankle Strap"	Black	12	149	DA2146851-0001	380	149	04/30/2021	2607		18	"9.8 Wide Width Available"	"Wide Width Available"	
HS2356697-2525-84065	16683001	"Nova Stiletto Boot"	" Padded insole with arch support Material: Nylon Heel Height: 3.25"" Shaft Height (based on size 8): 22.0"" Wide Width has additional room across the footbed, ball of the foot, and instep Wide width + Wide Calf size is available in D fit Closure: Functional Inside Zipper Imported "	"$69.95 "	$17.49	https://us-cdn.justfab.com/media/images/products/HS2356605-2525/HS2356605-2525-2_589x860.jpg	//justfab.com/products/Nova-Stiletto-Boot-HS2356605-2525	"out of stock"	"Fashion > Shoes > Boots > Over the Knee"	Camo	6.5	51	HS2356697-2525	127	51	07/28/2023	953		7	"6.5 Wide Calf Available"		"Wide Calf Available"
DA2147632-2130-88120	11382868	"Hanna Transparent Heeled Sandal"	" Belongs to the JF Core collection—tried, tested & true. Material: PVC Heel Height: 4.0"" Extra wide width has additional room across the footbed, ball of the foot and instep Extra wide width is available in E fit Measurements will vary slightly Imported "	"$19.95 "	$4.99	https://us-cdn.justfab.com/media/images/products/DA1938399-2130/DA1938399-2130-2_589x860.jpg	//justfab.com/products/Hanna-Transparent-Heeled-Sandal-DA1938399-2130	"out of stock"	"Fashion > Shoes > Sandals > Ankle Strap"	Clear	12	42	DA2147632-2130	196	42	07/12/2023	5068		6	"55.7 Wide Width Available"	"Wide Width Available"	
FS2354054-0001-84110	16729106	"Hailey Platform Fuzzie"	" Material: Faux Suede Heel Height: 1.5"" Platform Height: 1.5"" Closure: Slip On Imported. "	"$29.95 "	$7.49	https://us-cdn.justfab.com/media/images/products/FS2354054-0001/FS2354054-0001-2_589x860.jpg	//justfab.com/products/Hailey-Platform-Fuzzie-FS2354054-0001	"in stock"	"Fashion > Shoes > Boots > Fuzzies"	Black	11	39	FS2354054-0001	210	39	08/30/2023	2342		6	15.9		
DA2148172-2400-84120	13616809	"Kenzy Spiral Heeled Sandal"	" Material: Faux Leather/ PVC Heel Height: 4.25"" Measurements will vary slightly Closure: Wrap around strap Imported "	"$42.95 "	$10.74	https://us-cdn.justfab.com/media/images/products/DA2148172-2400/DA2148172-2400-2_589x860.jpg	//justfab.com/products/Kenzy-Spiral-Heeled-Sandal-DA2148172-2400	"in stock"	"Fashion > Shoes > Sandals > Gladiator"	Beige	12	17	DA2148172-2400	64	17	07/28/2023	910		5	18.6		
FB2357582-0001-83120	15056150	"Addie Western Boot"	" Material: Faux Leather Heel Height: 2.25"" Shaft Height: 11.5"" Measurements will vary slightly Closure: Pull on Imported "	"$49.95 "	$12.49	https://us-cdn.justfab.com/media/images/products/FB2357582-0001/FB2357582-0001-2_589x860.jpg	//justfab.com/products/Addie-Western-Boot-FB2357582-0001	"in stock"	"Fashion > Shoes > Boots > Cowboy and Western"	Black	12	40	FB2357582-0001	153	40	08/30/2023	1219		5	9.7		
HS2356663-0201-84120	16683281	"Bella Heeled Boot"	" Material: Faux Leather Heel Height: 3.75"" Shaft Height (based on size 8): 15.75"" Measurements will vary slightly Closure: Functional Inside Zipper Imported "	"$62.95 "	$15.74	https://us-cdn.justfab.com/media/images/products/HS2356663-0201/HS2356663-0201-2_589x860.jpg	//justfab.com/products/Bella-Heeled-Boot-HS2356663-0201	"in stock"	"Fashion > Shoes > Boots > Cowboy and Western"	Silver	12	30	HS2356663-0201	68	30	07/28/2023	1902		5	45.3		
DA2147641-0001-88120	11337727	"Lorelai Block Heeled Sandal"	" Belongs to the JF Core collection—tried, tested & true Material: Faux Suede Heel Height: 4"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Fit Note: E-Wide runs large Measurements will vary slightly Closure: Buckle Imported "	"$29.95 "	$7.49	https://us-cdn.justfab.com/media/images/products/DA2040125-0001/DA2040125-0001-2_589x860.jpg	//justfab.com/products/Lorelai-Block-Heeled-Sandal-DA2040125-0001	"out of stock"	"Fashion > Shoes > Sandals > Ankle Strap"	Black	12	18	DA2147641-0001	149	18	06/29/2023	4244		4	"43.3 Wide Width Available"	"Wide Width Available"	
BS2356698-1010-83120	11957347	"Rosamund Block Heeled Bootie"	" Belongs to the JF Core collection—tried, tested & true Material: Faux Leather Heel Height: 3.5"" Shaft Height: 4.0"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Fit Note: E-Wide runs large Closure: Zipper Measurements will vary slightly Imported "	"$39.95 "	$9.99	https://us-cdn.justfab.com/media/images/products/BS1828519-1010/BS1828519-1010-2_589x860.jpg	//justfab.com/products/Rosamund-Block-Heeled-Bootie-BS1828519-1010	"out of stock"	"Fashion > Shoes > Boots > Booties"	White	12	50	BS2356698-1010	159	50	07/28/2023	2857		4	"34 Wide Width Available"	"Wide Width Available"	
PP2146840-2400-84120	14208874	"Annakay Pointed Toe Pump"	" Material: Faux Leather Heel Height: 4.0"" Measurements will vary slightly Imported "	"$29.95 "	$7.49	https://us-cdn.justfab.com/media/images/products/PP2146840-2400/PP2146840-2400-2_589x860.jpg	//justfab.com/products/Annakay-Pointed-Toe-Pump-PP2146840-2400	"in stock"	"Fashion > Shoes > Pumps > D'Orsay"	Beige	12	20	PP2146840-2400	83	20	07/28/2023	2716		4	32.3		
HS2356571-0001-83120	16541836	"Jolene Stiletto Boot"	" Padded insole with arch support Toe cap detailing Material: Faux Leather/ Faux Suede Heel Height: 3.25"" Shaft Height (based on size 8): 17.5"" Measurements will vary slightly Closure: Functional Inside Zipper Imported "	"$64.95 "	$16.24	https://us-cdn.justfab.com/media/images/products/HS2356571-0001/HS2356571-0001-2_589x860.jpg	//justfab.com/products/Jolene-Stiletto-Boot-HS2356571-0001	"in stock"	"Fashion > Shoes > Boots > Cowboy and Western"	Black	12	14	HS2356571-0001	51	14	08/15/2023	1531		4	16.8		
HS2356606-3522-84120	16683601	"Farrah Stiletto Boot"	" Material: Stretch Knit Heel Height: 4.0"" Shaft Height (based on size 8): 14.5"" Closure: Pull On Imported "	"$52.95 "	$13.24	https://us-cdn.justfab.com/media/images/products/HS2356606-3522/HS2356606-3522-2_589x860.jpg	//justfab.com/products/Farrah-Stiletto-Boot-HS2356606-3522	"in stock"	"Fashion > Shoes > Boots > Heeled Boots"	"Brown Logo"	12	36	HS2356606-3522	77	36	07/28/2023	420		4	6.7		
BS2356694-5593-81055	16727751	"Nolan Flat Chelsea Bootie"	" Material: Faux Suede Heel Height: 1.5"" Shaft Height (based on size 8): 4.0"" Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in D fit Closure: Pull On Imported. "	"$39.95 "	$9.99	https://us-cdn.justfab.com/media/images/products/BS2356623-5593/BS2356623-5593-2_589x860.jpg	//justfab.com/products/Nolan-Flat-Chelsea-Bootie-BS2356623-5593	"out of stock"	"Fashion > Shoes > Boots > Booties"	GRAY	5.5	14	BS2356694-5593	165	14	08/30/2023	3934		4	"17.6 Wide Width Available"	"Wide Width Available"	
FB2357323-2010-83120	10810162	"Hally Buckle Boot"	" Material: Faux Leather Heel Height: 1.25"" Platform Height: 1.75"" Wide Width has additional room across the footbed, ball of the foot, and instep? Wide Width + Wide Calf size is available in D fit Shaft Height (based on size 8): 15"" Measurements will vary slightly Imported "	"$49.95 "	$12.49	https://us-cdn.justfab.com/media/images/products/FB1723292-2010/FB1723292-2010-2_589x860.jpg	//justfab.com/products/HALLY-BUCKLE-BOOT-FB1723292-2010	"out of stock"	"Fashion > Shoes > Boots > Riding"	Brown	12	20	FB2357323-2010	93	20	07/28/2023	1368		3	"15 Wide Calf Available"		"Wide Calf Available"
PP2147427-0003-88120	11505163	"Gisselle Classic Pump"	" Belongs to the JF Core collection—tried, tested & true Material: Faux Leather Heel Height: 4.0"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Fit Note: E-Wide runs large Measurements will vary slightly Closure: Slip On Imported "	"$29.95 "	$7.49	https://us-cdn.justfab.com/media/images/products/PP2044681-0003/PP2044681-0003-2_589x860.jpg	//justfab.com/products/Gisselle-Classic-Pump-PP2044681-0003	"out of stock"	"Fashion > Shoes > Pumps > Classic"	"Black Onyx"	12	18	PP2147427-0003	149	18	05/26/2023	2770		3	"36 Wide Width Available"	"Wide Width Available"	
DA2251410-2110-84120	13617262	"Mazie Heeled Sandal"	" Dream Sole – Double the padding for comfort, support, and ease of movement. Material: Faux Leather/ Textile Heel Height: 5.75"" Platform Height: 1.75"" Measurements will vary slightly Closure: Adjustable Strap Imported "	"$44.95 "	$11.24	https://us-cdn.justfab.com/media/images/products/DA2251410-2110/DA2251410-2110-2_589x860.jpg	//justfab.com/products/Mazie-Heeled-Sandal-DA2251410-2110	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"	Natural	12	6	DA2251410-2110	37	6	04/11/2023	1035		3	37		
FA2147637-2750-88120	14731429	"Cloey Slide Sandal"	"Material: Faux-Leather Heel Height: 0.25"" Extra Wide Width size has extra room across the footbed, ball of the foot and instepWide width size is available in E fitMeasurements will vary slightly Closure: Slip On Imported "	"$19.95 "	$4.99	https://us-cdn.justfab.com/media/images/products/FA2040962-2750/FA2040962-2750-2_589x860.jpg	//justfab.com/products/Cloey-Faux-Leather-Slide-FA2040962-2750	"out of stock"	"Fashion > Shoes > Sandals > Thong + Flip Flop"	WHISKEY	12	13	FA2147637-2750	180	13	06/01/2023	602		3	"5.1 Wide Width Available"	"Wide Width Available"	
WE2355868-2608-84120	15174370	"Kelsie Wedge Sandal"	" Material: Faux Suede/ Faux Leather Heel Height: 4.0"" Platform Height: 1.5"" Measurements will vary slightly Closure: Adjustable Buckle Imported "	"$44.95 "	$11.24	https://us-cdn.justfab.com/media/images/products/WE2355868-2608/WE2355868-2608-2_589x860.jpg	//justfab.com/products/Kelsie-Wedge-Sandal-WE2355868-2608	"in stock"	"Fashion > Shoes > Sandals > Wedge"	"Rugby Tan"	12	13	WE2355868-2608	148	13	07/27/2023	1411		3	18.3		
FT2251493-1533-88120	16532411	"Cambell Slip-On Loafer"	" Belongs to the JF Core collection—tried, tested & true Material: Faux Suede Heel Height: 0.25"" Measurements will vary slightly Closure: Slip On Imported "	"$29.95 "	$7.49	https://us-cdn.justfab.com/media/images/products/FT2148227-1533/FT2148227-1533-2_589x860.jpg	//justfab.com/products/CAMBELL-SLIP-ON-LOAFER-FT2148227-1533-2	"in stock"	"Fashion > Shoes > Flats > Loafer"	"Black Caviar"	12	32	FT2251493-1533	174	32	07/28/2023	2676		3	"19.1 Wide Width Available"	"Wide Width Available"	
HS2356699-0201-81065	16539291	"Rosamund Slouch Heeled Boot"	" Material: Faux Leather Heel Height: 3.5"" Shaft Height (based on size 8): 16.0"" Wide Width has additional room across the footbed, ball of the foot, and instep Wide width + Wide Calf size is available in D fit Closure: Pull On Imported "	"$54.95 "	$13.74	https://us-cdn.justfab.com/media/images/products/HS2356574-0201/HS2356574-0201-2_589x860.jpg	//justfab.com/products/Rosamund-Slouch-Heeled-Boot-HS2356574-0201	"out of stock"	"Fashion > Shoes > Boots > Slouch"	Silver	6.5	36	HS2356699-0201	81	36	07/28/2023	883		3	"42 Wide Calf Available"		"Wide Calf Available"
HD2356673-2600-83120	16540796	"Sonnie Lug Sole Sandal"	" Material: Faux Leather Heel Height: 3.75"" Platform Height: 1.25"" Measurements will vary slightly Closure: Adjustable Buckle Imported "	"$44.95 "	$11.24	https://us-cdn.justfab.com/media/images/products/HD2356673-2600/HD2356673-2600-2_589x860.jpg	//justfab.com/products/Sonnie-Lug-Sole-Sandal-HD2356673-2600	"in stock"	"Fashion > Shoes > Sandals > Gladiator"	Camel	12	10	HD2356673-2600	91	10	07/28/2023	672		3	16		
PP2356676-0001-83120	16540991	"Irina Cut-Out Bootie"	" Material: Dress Nappa Faux Leather Heel Height: 4.25"" Shaft Height (based on size 8): 3.25"" Measurements will vary slightly Closure: Adjustable Buckle Imported "	"$42.95 "	$10.74	https://us-cdn.justfab.com/media/images/products/PP2356676-0001/PP2356676-0001-2_589x860.jpg	//justfab.com/products/Irina-Pointed-Toe-Pump-PP2356676-0001	"in stock"	"Fashion > Shoes > Pumps > Ankle Strap"	Black	12	13	PP2356676-0001	66	13	07/28/2023	341		3	3.7		
PP2044992-0001-88120	10635958	"Khloy Classic Pump"	" Belongs to the JF Core collection—tried, tested & true. Padded insole with arch support Material: Faux Suede Heel Height: 3.25"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Extra Wide width size is available in E fit Fit Note: E-Wide runs large Measurements will vary slightly Closure: Slip On Imported "	"$29.95 "	$7.49	https://us-cdn.justfab.com/media/images/products/PP2044930-0001/PP2044930-0001-2_589x860.jpg	//justfab.com/products/Khloy-Classic-Pump-PP2044930-0001	"out of stock"	"Fashion > Shoes > Pumps > Classic"	Black	12	8	PP2044992-0001	89	8	07/28/2023	3967		2	"51.5 Wide Width Available"	"Wide Width Available"	
FT2148513-1643-88120	11785585	"Danica Loafer"	" Belongs to the JF Core collection—tried, tested & true Material: Faux Patent Leather Heel Height: 1.0"" Platform Height: 0.5"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Fit Note: E-Wide runs large Measurements will vary slightly Closure: Slip on Imported "	"$39.95 "	$9.99	https://us-cdn.justfab.com/media/images/products/FT2044939-1643/FT2044939-1643-2_589x860.jpg	//justfab.com/products/Danica-Loafer-FT2044939-1643	"out of stock"	"Fashion > Shoes > Flats > Loafer"	"Black Mirror"	12	13	FT2148513-1643	156	13	05/01/2023	1412		2	"13.4 Wide Width Available"	"Wide Width Available"	
PP2149120-0001-88120	11960065	"Daphne Block Heel Pump"	" Belongs to the JF Core collection—tried, tested & true Material: Faux Suede Heel Height: 3.5"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Fit Note: E-Wide runs large Measurements will vary slightly Closure: Slip On Imported "	"$29.95 "	$7.49	https://us-cdn.justfab.com/media/images/products/PP2149113-0001/PP2149113-0001-2_589x860.jpg	//justfab.com/products/Daphne-Block-Heel-Pump-PP2149113-0001	"out of stock"	"Fashion > Shoes > Pumps > Classic"	Black	12	10	PP2149120-0001	70	10	07/28/2023	1437		2	"25.7 Wide Width Available"	"Wide Width Available"	
BS2149446-0001-83120	12099790	"Candide Platform Chelsea Boot"	" Material: Faux Leather Heel Height: 2.0"" Platform Height: 1.25"" Shaft Height (based on size 8): 7.75"" Measurements will vary slightly Closure: Pull-on Imported "	"$49.95 "	$12.49	https://us-cdn.justfab.com/media/images/products/BS2149446-0001/BS2149446-0001-2_589x860.jpg	//justfab.com/products/Candide-Platform-Chelsea-Boot-BS2149446-0001	"in stock"	"Fashion > Shoes > Boots > Booties"	Black	12	20	BS2149446-0001	57	20	08/15/2023	3607		2	64.4		
FT2149425-0001-88120	12101683	"Amanda Pointed Toe Flat"	" Belongs to the JF Core collection—tried, tested & true Features antibacterial insole Material: Faux Suede Heel Height: 0.25"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Fit Note: E-wide runs large Measurements will vary slightly Closure: Slip-on Imported "	"$29.95 "	$7.49	https://us-cdn.justfab.com/media/images/products/FT2149424-0001/FT2149424-0001-2_589x860.jpg	//justfab.com/products/Amanda-Pointed-Toe-Flat-FT2149424-0001	"out of stock"	"Fashion > Shoes > Flats > Ballet"	Black	12	13	FT2149425-0001	115	13	08/30/2023	3458		2	"49.4 Wide Width Available"	"Wide Width Available"	
SK2146888-2600-83120	13025062	"Kayden Wedge Sneaker"	" Material: Faux Suede Heel Height: 2.25"" Measurements will vary slightly Imported "	"$42.95 "	$10.74	https://us-cdn.justfab.com/media/images/products/SK2146888-2600/SK2146888-2600-2_589x860.jpg	//justfab.com/products/Kayden-Wedge-Sneaker-SK2146888-2600	"in stock"	"Fashion > Shoes > Sneakers > High Top"	Camel	12	18	SK2146888-2600	105	18	07/28/2023	1664		2	34		
PP2253263-1533-83120	13614502	"Cher Heeled Lug Sole Loafer"	" Material: Faux Leather Heel Height: 4.0"" Platform Height: 1.75"" Measurements will vary slightly Closure: Slip On Imported "	"$49.95 "	$12.49	https://us-cdn.justfab.com/media/images/products/PP2253263-1533/PP2253263-1533-2_589x860.jpg	//justfab.com/products/Cher-Lug-Sole-Loafer-PP2253263-1533	"in stock"	"Fashion > Shoes > Flats > Loafer"	"Black Caviar"	12	11	PP2253263-1533	55	11	08/15/2023	1571		2	37.4		
SK2354728-1090-83120	14214481	"Courtney Platform Sneaker"	" Belongs to the JF Core collection—tried, tested & true Material: Faux Leather Textile Lining Heel Height: 1.5"" Measurements will vary slightly Closure: Slip On Imported "	"$29.95 "	$7.49	https://us-cdn.justfab.com/media/images/products/SK2354728-1090/SK2354728-1090-2_589x860.jpg	//justfab.com/products/Courtney-Platform-Sneaker-SK2354728-1090	"in stock"	"Fashion > Shoes > Sneakers > Low Top"	"Bright White"	12	9	SK2354728-1090	95	9	08/16/2023	1788		2	17		
SK2041221-6483-83120	14214793	"First Timer Platform Sneaker"	" Belongs to the JF Core collection—tried, tested & true Material: Recycled Canvas Heel Height: 1.5"" Platform Height: 1.5"" Measurements will vary slightly Closure: Adjustable Laces Imported "	"$32.95 "	$8.24	https://us-cdn.justfab.com/media/images/products/SK2041221-6483/SK2041221-6483-2_589x860.jpg	//justfab.com/products/First-Timer-Platform-Sneaker-SK2041221-6483	"in stock"	"Fashion > Shoes > Sneakers > Low Top"	White	12	17	SK2041221-6483	167	17	07/10/2023	3278		2	46.8		
HD2354666-1533-84120	14463727	"Arya Mule Heeled Sandal"	" Material: Faux Leather Heel Height: 2.5"" Measurements will vary slightly Imported "	"$36.95 "	$9.24	https://us-cdn.justfab.com/media/images/products/HD2354666-1533/HD2354666-1533-2_589x860.jpg	//justfab.com/products/Arya-Mule-Heeled-Sandal-HD2354666-1533	"out of stock"	"Fashion > Shoes > Sandals > Mule"	"Black Caviar"	12	10	HD2354666-1533	48	10	02/27/2023	523		2	18.7		
SK2149129-7410-55430	14464267	"Ximena Sneaker"	" Material: Faux Leather Heel Height: 2.0"" Measurements will vary slightly Closure: Adjustable Laces and velcro Imported "	"$39.95 "	$9.99	https://us-cdn.justfab.com/media/images/products/SK2149129-7410/SK2149129-7410-2_589x860.jpg	//justfab.com/products/XIMENA-SNEAKER-SK2149129-7410-2	"out of stock"	"Fashion > Shoes > Sneakers > Active"	Blush	12	4	SK2149129-7410	41	4	03/29/2023	664		2	31.6		
DA2147641-1090-88120	14690701	"Lorelai Block Heeled Sandal"	" Belongs to the JF Core collection—tried, tested & true Material: Jute Heel Height: 4.0"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Closure: Adjustable Buckle Imported "	"$29.95 "	$7.49	https://us-cdn.justfab.com/media/images/products/DA2040125-1090/DA2040125-1090-2_589x860.jpg	//justfab.com/products/Lorelai-Block-Heeled-Sandal-DA2040125-1090	"out of stock"	"Fashion > Shoes > Sandals > Ankle Strap"	"Bright White"	12	15	DA2147641-1090	81	15	05/29/2023	645		2	"18.4 Wide Width Available"	"Wide Width Available"	
FA2355837-1090-84120	14729950	"Tessa Slide Sandal"	" Material: Faux Leather Heel Height: 0.5"" Measurements will vary slightly Imported "	"$24.95 "	$6.24	https://us-cdn.justfab.com/media/images/products/FA2355837-1090/FA2355837-1090-2_589x860.jpg	//justfab.com/products/Tessa-Slide-Sandal-FA2355837-1090	"in stock"	"Fashion > Shoes > Sandals > Slide"	"Bright White"	12	3	FA2355837-1090	31	3	06/12/2023	99		2	2.8		
FA2147637-8113-88120	14731354	"Cloey Slide Sandal"	" Belongs to the JF Core collection—tried, tested & true Material: Faux Leather Heel Height: 0.5"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Imported "	"$19.95 "	$4.99	https://us-cdn.justfab.com/media/images/products/FA2040962-8113/FA2040962-8113-2_589x860.jpg	//justfab.com/products/Cloey-Faux-Leather-Slide-FA2040962-8113	"out of stock"	"Fashion > Shoes > Sandals > Slide"	"Mandarin Orange"	12	2	FA2147637-8113	21	2	05/29/2023	734		2	"52.4 Wide Width Available"	"Wide Width Available"	
BS2356656-2458-83120	15036940	"Della Block Heel Bootie"	" Material: Faux Suede Heel Height: 2.75 Platform Height: 4.75"" Closure: Zipper Measurements will vary slightly Imported "	"$44.95 "	$11.24	https://us-cdn.justfab.com/media/images/products/BS2356656-2458/BS2356656-2458-2_589x860.jpg	//justfab.com/products/Della-Block-Heel-Bootie-BS2356656-2458	"in stock"	"Fashion > Shoes > Boots > Cowboy and Western"	Taupe	12	24	BS2356656-2458	133	24	07/28/2023	937		2	7.9		
FT2356671-0001-83120	15037380	"Drew Lug Sole Loafer"	" Material: Faux Leather Platform Height: 1.5"" Heel Height: 3.0"" Closure: Slip On Measurements will vary slightly Imported "	"$44.95 "	$11.24	https://us-cdn.justfab.com/media/images/products/FT2356671-0001/FT2356671-0001-2_589x860.jpg	//justfab.com/products/Drew-Lug-Sole-Loafer-FT2356671-0001	"in stock"	"Fashion > Shoes > Flats > Loafer"	Black	12	10	FT2356671-0001	35	10	08/28/2023	4830		2	86.3		
HS2356701-0204-83120	15037640	"Khloy Tall Stiletto Boot"	" Material: Faux Leather Padded insole with arch support Heel Height: 3.25"" Shaft Height (based on size 8): 15.25"" Wide Width has additional room across the footbed, ball of the foot, and instep Wide Width + Wide Calf size is available in D fit Imported "	"$59.95 "	$14.99	https://us-cdn.justfab.com/media/images/products/HS2253292-0204/HS2253292-0204-2_589x860.jpg	//justfab.com/products/Khloy-Tall-Stiletto-Boot-HS2253292-0204	"in stock"	"Fashion > Shoes > Boots > Heeled Boots"	Gold	12	8	HS2356701-0204	44	8	08/30/2023	2417		2	"172.6 Wide Calf Available"		"Wide Calf Available"
FT2355859-7758-83120	15173445	"Gabrielle Slip-On Flat"	" Material: Faux Suede Heel Height: 0.5"" Platform Height: 0.5"" Measurements will vary slightly Closure: Slip On Imported "	"$36.95 "	$9.24	https://us-cdn.justfab.com/media/images/products/FT2355859-7758/FT2355859-7758-2_589x860.jpg	//justfab.com/products/Gabrielle-Slip-On-Flat-FT2355859-7758	"out of stock"	"Fashion > Shoes > Flats > Slip On"	Fuschia	12	7	FT2355859-7758	26	7	06/29/2023	318		2	15.1		
HD2355873-1090-84120	15173640	"Lilia Heeled Sandal"	" Material: Faux Leather Heel Height: 3.25"" Measurements will vary slightly Imported "	"$32.95 "	$8.24	https://us-cdn.justfab.com/media/images/products/HD2355873-1090/HD2355873-1090-2_589x860.jpg	//justfab.com/products/Lilia-Heeled-Sandal-HD2355873-1090	"in stock"	"Fashion > Shoes > Sandals > Mule"	"Bright White"	12	9	HD2355873-1090	116	9	06/29/2023	823		2	14.7		
FB2356700-5591-81065	16539006	"Rylan Flat Boot"	" Material: Faux Suede Heel Height: 1.5"" Shaft Height (based on size 8): 14.5"" Wide Width has additional room across the footbed, ball of the foot, and instep Wide width + Wide Calf size is available in D fit Closure: Functional Inside Zipper Imported "	"$52.95 "	$13.24	https://us-cdn.justfab.com/media/images/products/FB2356546-5591/FB2356546-5591-2_589x860.jpg	//justfab.com/products/Rylan-Flat-Boot-FB2356546-5591	"out of stock"	"Fashion > Shoes > Boots > Slouch"	Cubb	6.5	13	FB2356700-5591	58	13	07/28/2023	1990		2	"47.4 Wide Calf Available"		"Wide Calf Available"
FT2356670-8301-83120	16539706	"Colette Lug Sole Loafer"	" Material: Faux Leather Heel Height: 1.5"" Platform Height: 1.0"" Measurements will vary slightly Closure: Slip On Imported "	"$39.95 "	$9.99	https://us-cdn.justfab.com/media/images/products/FT2356670-8301/FT2356670-8301-2_589x860.jpg	//justfab.com/products/Colette-Lug-Sole-Loafer-FT2356670-8301	"in stock"	"Fashion > Shoes > Flats > Loafer"	"Black Croc"	12	10	FT2356670-8301	47	10	08/16/2023	3814		2	109		
SK2354992-6480-83120	16540406	"Chill Out Slip-On Sneaker"	" Material: Recycled Canvas Heel Height: 0.75"" Measurements will vary slightly Closure: Slip On Imported "	"$29.95 "	$7.49	https://us-cdn.justfab.com/media/images/products/SK2354992-6480/SK2354992-6480-2_589x860.jpg	//justfab.com/products/Chill-Out-Slip-On-Sneaker-SK2354992-6480	"in stock"	"Fashion > Shoes > Sneakers > Low Top"	"Black Recycled Canvas"	12	12	SK2354992-6480	157	12	07/28/2023	606		2	5.4		
SK2356584-0039-83120	16540471	"Cypress Athletic Sneaker"	" Material: Recycled Micro Heel Height: 1.25"" Measurements will vary slightly Closure: Adjustable Laces Imported "	"$39.95 "	$9.99	https://us-cdn.justfab.com/media/images/products/SK2356584-0039/SK2356584-0039-2_589x860.jpg	//justfab.com/products/Cypress-Athletic-Sneaker-SK2356584-0039	"in stock"	"Fashion > Shoes > Sneakers > Active"	"Black/ White"	12	4	SK2356584-0039	34	4	08/15/2023	1137		2	54.1		
FT2356555-0001-83120	16541511	"Reese Slip-On Loafer"	" Material: Faux Leather Heel Height: 0.25"" Measurements will vary slightly Closure: Slip On Imported "	"$29.95 "	$7.49	https://us-cdn.justfab.com/media/images/products/FT2356555-0001/FT2356555-0001-2_589x860.jpg	//justfab.com/products/Reese-Slip-On-Loafer-FT2356555-0001	"in stock"	"Fashion > Shoes > Flats > Loafer"	Black	12	27	FT2356555-0001	127	27	07/28/2023	1460		2	13		
FT2356555-2990-83120	16541641	"Reese Slip-On Loafer"	" Material: Faux Leather Heel Height: 0.25"" Measurements will vary slightly Closure: Slip On Imported "	"$29.95 "	$7.49	https://us-cdn.justfab.com/media/images/products/FT2356555-2990/FT2356555-2990-2_589x860.jpg	//justfab.com/products/Reese-Slip-On-Loafer-FT2356555-2990	"in stock"	"Fashion > Shoes > Flats > Loafer"	"Leather Brown"	12	29	FT2356555-2990	130	29	07/28/2023	898		2	8		
