id	item_group_id	title	description	price	sale_price	image_link	additional_image_link	link	availability	product_type	google_product_category	condition	mpn	brand	color	size	gender	age_group	custom_label_2	parent_sku	vip_price	sales_count_conversions_10_days	sales_count_10_days	half_price	aged_saleprice	imagecrawler_http	release_date	inventory_count	inventory2	low_stock	sales_count_conversions_1_day	additional_image_link_2	additional_image_link_3	additional_image_link_4	product_sku
WE2147397-0001-84055	11392756	"Skylaa Chain Strap Cork Wedge"	"A slip-on wedge with a chain detail on the strap."	$62.95	$42.95	https://static3.sd-assets.com/assets/images/001/267/696/SKYLAA-WE2147397-0001_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/267/697/SKYLAA-WE2147397-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/SKYLAA-WE2147397-0001	"in stock"	"Fashion > Shoes > Sandals > Wedge"	187	new	WE2147397-0001-84055	ShoeDazzle	Black	5.5	female	adult	"SKYLAA CHAIN STRAP CORK WEDGE"	WE2147397-0001	$42.95	52	145	$21.48	$17.18		02/26/2021	1008	44		6	https://static3.sd-assets.com/assets/images/001/267/698/SKYLAA-WE2147397-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/268/267/SKYLAA-WE2147397-0001_D_FOOT-original.jpg		WE2147397-0001
BS2039779-4710-84055	11498683	"Caedance Peep Toe Bootie"	"A peep-toe bootie featuring a mesh detail, stiletto heel, adjustable laces, and back zipper closure."	$62.95	$42.95	https://static3.sd-assets.com/assets/images/001/268/896/CAEDANCE-BS2039779-4710_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/268/897/CAEDANCE-BS2039779-4710_B_F3Q-original.jpg	https://www.shoedazzle.com/products/CAEDANCE-BS2039779-4710	"in stock"	"Fashion > Shoes > Boots & Booties > Boots > Booties"		new	BS2039779-4710-84055	ShoeDazzle	DENIM	5.5	female	adult	"CAEDANCE PEEP TOE BOOTIE"	BS2039779-4710	$42.95	68	144	$21.48	$17.18		03/31/2021	736	20		4	https://static3.sd-assets.com/assets/images/001/268/898/CAEDANCE-BS2039779-4710_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/268/899/CAEDANCE-BS2039779-4710_C_CONTENT3-original.jpg	https://static3.sd-assets.com/assets/images/001/268/900/CAEDANCE-BS2039779-4710_D_FOOT-original.jpg	BS2039779-4710
FA2147533-0001-84055	11499619	"Crowd Pleaser Ankle Tie Heeled Sandal"	"Rita Ora x Shoedazzle A sandal featuring a low block heel, square toe, and wraparound ankle ties."	$59.95	$39.95	https://static3.sd-assets.com/assets/images/001/268/710/CROWD-PLEASER-FA2147533-0001_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/268/711/CROWD-PLEASER-FA2147533-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/CROWD-PLEASER-FA2147533-0001	"in stock"	"Fashion > Shoes > Sandals > Lace-Up"		new	FA2147533-0001-84055	ShoeDazzle	Black	5.5	female	adult	"CROWD PLEASER ANKLE TIE HEELED SANDAL"	FA2147533-0001	$39.95	56	142	$19.98	$15.98		03/31/2021	2165	56		5	https://static3.sd-assets.com/assets/images/001/268/712/CROWD-PLEASER-FA2147533-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/268/713/CROWD-PLEASER-FA2147533-0001_D_FOOT-original.jpg		FA2147533-0001
DA2147674-9991-84055	11499424	"Teya Platform Heeled Sandal"	"A platform sandal featuring an ultra-high stiletto heel and side buckle closure."	$62.95	$42.95	https://static3.sd-assets.com/assets/images/001/270/082/TEYA-DA2147674-9991_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/269/122/TEYA-DA2147674-9991_B_F3Q-original.jpg	https://www.shoedazzle.com/products/TEYA-DA2147674-9991	"in stock"	"Fashion > Shoes > Sandals > Strappy"	187	new	DA2147674-9991-84055	ShoeDazzle	"ABSTRACT PRINT"	5.5	female	adult	"TEYA PLATFORM HEELED SANDAL"	DA2147674-9991	$42.95	55	141	$21.48	$17.18		03/31/2021	1065	32		9	https://static3.sd-assets.com/assets/images/001/269/123/TEYA-DA2147674-9991_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/269/124/TEYA-DA2147674-9991_C_CONTENT4-original.jpg	https://static3.sd-assets.com/assets/images/001/269/125/TEYA-DA2147674-9991_D_FOOT-original.jpg	DA2147674-9991
PP2044961-2456-84055	11394145	"Gisselle Pointed Toe Pump"	"A slip-on pump with a pointed toe."	$52.95	$36.95	https://static3.sd-assets.com/assets/images/001/267/441/GISSELLE-PP2044961-2456_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/267/442/GISSELLE-PP2044961-2456_B_F3Q-original.jpg	https://www.shoedazzle.com/products/GISSELLE-PP2044961-2456	"out of stock"	"Fashion > Shoes > Pumps > Classic"	187	new	PP2044961-2456-84055	ShoeDazzle	"LIGHT TAN"	5.5	female	adult	"GISSELLE POINTED TOE PUMP"	PP2044961-2456	$36.95	39	140	$18.48	$14.78		02/26/2021	883	0		1	https://static3.sd-assets.com/assets/images/001/267/443/GISSELLE-PP2044961-2456_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/267/444/GISSELLE-PP2044961-2456_C_CONTENT4-original.jpg	https://static3.sd-assets.com/assets/images/001/267/445/GISSELLE-PP2044961-2456_D_FOOT-original.jpg	PP2044961-2456
FT2042752-2153-84055	11502190	"Franceen Pointed Toe Flat"	"A slip-on pointed-toe flat with a gold heel detail."	$44.95	$29.95	https://static3.sd-assets.com/assets/images/001/268/930/FRANCEEN-FT2042752-2153_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/268/931/FRANCEEN-FT2042752-2153_B_F3Q-original.jpg	https://www.shoedazzle.com/products/FRANCEEN-FT2042752-2153	"in stock"	"Fashion > Shoes > Flats > Mule"	187	new	FT2042752-2153-84055	ShoeDazzle	"NATURAL SNAKE"	5.5	female	adult	"FRANCEEN POINTED TOE FLAT"	FT2042752-2153	$29.95	22	140	$14.98	$11.98		03/31/2021	690	9		1	https://static3.sd-assets.com/assets/images/001/268/932/FRANCEEN-FT2042752-2153_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/268/933/FRANCEEN-FT2042752-2153_C_CONTENT3-original.jpg	https://static3.sd-assets.com/assets/images/001/268/934/FRANCEEN-FT2042752-2153_C_CONTENT4-original.jpg	FT2042752-2153
FA2147525-0001-84055	11499814	"Worth The Hype Embellished Flat Sandal"	"Rita Ora x Shoedazzle An embellished flat sandal featuring a square toe and side buckle closure."	$59.95	$32.95	https://static3.sd-assets.com/assets/images/001/268/862/WORTH-THE-HYPE-FA2147525-0001_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/268/863/WORTH-THE-HYPE-FA2147525-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/WORTH-THE-HYPE-FA2147525-0001	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"		new	FA2147525-0001-84055	ShoeDazzle	Black	5.5	female	adult	"WORTH THE HYPE EMBELLISHED FLAT SANDAL"	FA2147525-0001	$32.95	55	138	$16.48	$13.18		03/31/2021	1705	45		2	https://static3.sd-assets.com/assets/images/001/268/864/WORTH-THE-HYPE-FA2147525-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/268/865/WORTH-THE-HYPE-FA2147525-0001_D_FOOT-original.jpg		FA2147525-0001
PP2147530-2400-84055	11500828	"Fashion Icon Slingback Pump"	"Rita Ora x Shoedazzle A slingback pump with a stiletto heel and gold embellishment."	$59.95	$42.95	https://static3.sd-assets.com/assets/images/001/268/720/FASHION-ICON-PP2147530-2400_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/268/721/FASHION-ICON-PP2147530-2400_B_F3Q-original.jpg	https://www.shoedazzle.com/products/FASHION-ICON-PP2147530-2400	"in stock"	"Fashion > Shoes > Pumps > Slingback"	187	new	PP2147530-2400-84055	ShoeDazzle	Beige	5.5	female	adult	"FASHION ICON SLINGBACK PUMP"	PP2147530-2400	$42.95	59	137	$21.48	$17.18		03/31/2021	1172	36		4	https://static3.sd-assets.com/assets/images/001/268/722/FASHION-ICON-PP2147530-2400_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/268/723/FASHION-ICON-PP2147530-2400_C_CONTENT3-original.jpg	https://static3.sd-assets.com/assets/images/001/268/724/FASHION-ICON-PP2147530-2400_C_Content4-original.jpg	PP2147530-2400
DA2147532-0001-84055	11391079	"Strike A Pose Spiral Heeled Sandal"	"Rita Ora x Shoedazzle A block-heeled sandal with a spiral coil around the ankle."	$59.95	$39.95	https://static3.sd-assets.com/assets/images/001/267/608/STRIKE-A-POSE-DA2147532-0001_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/267/609/STRIKE-A-POSE-DA2147532-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/STRIKE-A-POSE-DA2147532-0001	"in stock"	"Fashion > Shoes > Sandals > Lace-Up"		new	DA2147532-0001-84055	ShoeDazzle	Black	5.5	female	adult	"STRIKE A POSE SPIRAL HEELED SANDAL"	DA2147532-0001	$39.95	15	136	$19.98	$15.98		02/26/2021	509	15		1	https://static3.sd-assets.com/assets/images/001/267/610/STRIKE-A-POSE-DA2147532-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/267/611/STRIKE-A-POSE-DA2147532-0001_D_FOOT-original.jpg	https://static3.sd-assets.com/assets/images/001/268/518/STRIKE-A-POSE-DA2147532-0001_E_CONTENT2-original.jpg	DA2147532-0001
FT2044755-2155-84055	10627417	"Krissy Pointed Toe Flat"	"A classic slip-on flat with a pointed toe."	$59.95	$39.95	https://static3.sd-assets.com/assets/images/001/256/382/KRISSY-FT2044755-2155_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/255/889/KRISSY-FT2044755-2155_B_F3Q-original.jpg	https://www.shoedazzle.com/products/KRISSY-FT2044755-2155	"in stock"	"Fashion > Shoes > Flats > Slip On"	187	new	FT2044755-2155-84055	ShoeDazzle	"BLUSH SNAKE"	5.5	female	adult	"KRISSY POINTED TOE FLAT"	FT2044755-2155	$39.95	10	134	$19.98	$15.98		01/29/2021	71	6	"LOW IN STOCK"	1	https://static3.sd-assets.com/assets/images/001/255/890/KRISSY-FT2044755-2155_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/256/573/KRISSY-FT2044755-2155_C_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/256/383/KRISSY-FT2044755-2155_D_FOOT-original.jpg	FT2044755-2155
WE2147750-2400-84055	11392951	"Monika Rhinestone Embellished Espadrille"	"A slip-on flatform espadrille wedge with rhinestone-embellished straps."	$59.95	$39.95	https://static3.sd-assets.com/assets/images/001/267/527/MONIKA-WE2147750-2400_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/267/528/MONIKA-WE2147750-2400_B_F3Q-original.jpg	https://www.shoedazzle.com/products/MONIKA-WE2147750-2400	"in stock"	"Fashion > Shoes > Sandals > Espadrille"	187	new	WE2147750-2400-84055	ShoeDazzle	Beige	5.5	female	adult	"MONIKA RHINESTONE EMBELLISHED ESPADRILLE WEDGE"	WE2147750-2400	$39.95	33	134	$19.98	$15.98		02/26/2021	1072	31		2	https://static3.sd-assets.com/assets/images/001/267/529/MONIKA-WE2147750-2400_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/267/530/MONIKA-WE2147750-2400_C_Content3-original.jpg	https://static3.sd-assets.com/assets/images/001/267/531/MONIKA-WE2147750-2400_D_FOOT-original.jpg	WE2147750-2400
DA2147884-2990-84055	11393620	"Kyla Block Heeled Sandal"	"A block-heeled sandal with a square toe and side buckle closure."	$52.95	$36.95	https://static3.sd-assets.com/assets/images/001/267/763/KYLA-DA2147884-2990_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/267/764/KYLA-DA2147884-2990_B_F3Q-original.jpg	https://www.shoedazzle.com/products/KYLA-DA2147884-2990	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"		new	DA2147884-2990-84055	ShoeDazzle	"LEATHER BROWN"	5.5	female	adult	"KYLA BLOCK HEELED SANDAL"	DA2147884-2990	$36.95	42	134	$18.48	$14.78		02/26/2021	1944	40		3	https://static3.sd-assets.com/assets/images/001/267/765/KYLA-DA2147884-2990_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/267/766/KYLA-DA2147884-2990_C_CONTENT4-original.jpg	https://static3.sd-assets.com/assets/images/001/267/793/KYLA-DA2147884-2990_D_FOOT-original.jpg	DA2147884-2990
FT2146325-0001-84055	11167345	"Smooth Transition Flat Loafer Mule"	"A slip-on loafer flat with a hardware detail on the vamp."	$46.95	$22.95	https://static3.sd-assets.com/assets/images/001/264/700/SMOOTH-TRANSITION-FT2146325-0001_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/264/701/SMOOTH-TRANSITION-FT2146325-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/SMOOTH-TRANSITION-FT2146325-0001	"in stock"	"Fashion > Shoes > Flats > Mule"	187	new	FT2146325-0001-84055	ShoeDazzle	Black	5.5	female	adult	"SMOOTH TRANSITION FLAT LOAFER MULE"	FT2146325-0001	$22.95	25	132	$11.48	$9.18		12/29/2020	63	5	"LOW IN STOCK"	7	https://static3.sd-assets.com/assets/images/001/264/702/SMOOTH-TRANSITION-FT2146325-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/264/703/SMOOTH-TRANSITION-FT2146325-0001_C_Content3-original.jpg	https://static3.sd-assets.com/assets/images/001/264/425/SMOOTH-TRANSITION-FT2146325-0001_D_Content5-original.jpg	FT2146325-0001
WE2147394-0001-84055	11392639	"Branwen Chunky Chain Embellished Wedge"	"A chunky wedge featuring a chain detail and velcro straps."	$62.95	$42.95	https://static3.sd-assets.com/assets/images/001/267/732/BRANWEN-WE2147394-0001_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/267/733/BRANWEN-WE2147394-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/BRANWEN-WE2147394-0001	"in stock"	"Fashion > Shoes > Sandals > Wedge"	187	new	WE2147394-0001-84055	ShoeDazzle	Black	5.5	female	adult	"BRANWEN CHUNKY CHAIN EMBELLISHED WEDGE"	WE2147394-0001	$42.95	36	132	$21.48	$17.18		02/26/2021	526	36		4	https://static3.sd-assets.com/assets/images/001/267/734/BRANWEN-WE2147394-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/267/735/BRANWEN-WE2147394-0001_C_CONTENT4-original.jpg	https://static3.sd-assets.com/assets/images/001/268/275/BRANWEN-WE2147394-0001_D_FOOT-original.jpg	WE2147394-0001
PP2043951-0001-84055	10530370	"Rish Platform Stiletto Pump"	"A platform pump featuring an ultra-high stiletto heel and side buckle closure."	$62.95	$42.95	https://static3.sd-assets.com/assets/images/001/255/557/RISH-PP2043951-0001_D_Foot-original.jpg	https://static3.sd-assets.com/assets/images/001/254/910/RISH-PP2043951-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/RISH-PP2043951-0001	"in stock"	"Fashion > Shoes > Pumps > Mary Jane"	187	new	PP2043951-0001-84055	ShoeDazzle	Black	5.5	female	adult	"RISH PLATFORM STILETTO PUMP"	PP2043951-0001	$42.95	67	131	$21.48	$17.18		01/29/2021	2008	18		7	https://static3.sd-assets.com/assets/images/001/254/911/RISH-PP2043951-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/254/912/RISH-PP2043951-0001_C_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/255/219/RISH-PP2043951-0001_E_CONTENT3-original.jpg	PP2043951-0001
DA2147537-0001-84055	11498956	"Off The Chain Detail Heeled Sandal"	"Rita Ora x Shoedazzle A two-strap heeled sandal featuring a stiletto heel, chain detail, and back zipper closure."	$64.95	$44.95	https://static3.sd-assets.com/assets/images/001/268/790/OFF-THE-CHAIN-DA2147537-0001_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/268/791/OFF-THE-CHAIN-DA2147537-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/OFF-THE-CHAIN-DA2147537-0001	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"		new	DA2147537-0001-84055	ShoeDazzle	Black	5.5	female	adult	"OFF THE CHAIN DETAIL HEELED SANDAL"	DA2147537-0001	$44.95	57	131	$22.48	$17.98		03/31/2021	1364	40		3	https://static3.sd-assets.com/assets/images/001/268/792/OFF-THE-CHAIN-DA2147537-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/268/793/OFF-THE-CHAIN-DA2147537-0001_C_Content4-original.jpg	https://static3.sd-assets.com/assets/images/001/268/794/OFF-THE-CHAIN-DA2147537-0001_D_FOOT-original.jpg	DA2147537-0001
DA2040168-0201-84055	11262454	"Bekky Slip On Stiletto"	"A classic slip-on sandal with a stiletto kitten heel."	$46.95	$32.95	https://static3.sd-assets.com/assets/images/001/265/646/BEKKY-DA2040168-0201_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/265/647/BEKKY-DA2040168-0201_B_F3Q-original.jpg	https://www.shoedazzle.com/products/BEKKY-DA2040168-0201	"in stock"	"Fashion > Shoes > Sandals > Mule"	187	new	DA2040168-0201-84055	ShoeDazzle	SILVER	5.5	female	adult	"BEKKY SLIP ON STILETTO"	DA2040168-0201	$32.95	11	129	$16.48	$13.18		01/29/2021	752	32		1	https://static3.sd-assets.com/assets/images/001/265/648/BEKKY-DA2040168-0201_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/268/230/BEKKY-DA2040168-0201_D_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/268/274/BEKKY-DA2040168-0201_D_FOOT-original.jpg	DA2040168-0201
FT2146821-0001-84055	11264155	"Crizelle Rhinestone Trim Flat"	"A pointed-toe flat with a rhinestone trim."	$59.95	$39.95	https://static3.sd-assets.com/assets/images/001/265/711/CRIZELLE-FT2146821-0001_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/265/712/CRIZELLE-FT2146821-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/CRIZELLE-FT2146821-0001	"in stock"	"Fashion > Shoes > Flats > Slip On"	187	new	FT2146821-0001-84055	ShoeDazzle	Black	5.5	female	adult	"CRIZELLE RHINESTONE TRIM FLAT"	FT2146821-0001	$39.95	12	128	$19.98	$15.98		01/29/2021	14	1	"LOW IN STOCK"	0	https://static3.sd-assets.com/assets/images/001/265/713/CRIZELLE-FT2146821-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/267/313/CRIZELLE-FT2146821-0001_C_Content5-original.jpg	https://static3.sd-assets.com/assets/images/001/267/157/CRIZELLE-FT2146821-0001_D_FOOT-original.jpg	FT2146821-0001
BS2147538-4710-84055	11390728	"Stage Queen Ankle Tie Sandal"	"Rita Ora x Shoedazzle A strappy heeled sandal featuring a square toe, stiletto heel, and wraparound ankle ties."	$62.95	$42.95	https://static3.sd-assets.com/assets/images/001/267/597/STAGE-QUEEN-BS2147538-4710_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/267/598/STAGE-QUEEN-BS2147538-4710_B_F3Q-original.jpg	https://www.shoedazzle.com/products/STAGE-QUEEN-BS2147538-4710	"in stock"	"Fashion > Shoes > Sandals > Lace-Up"		new	BS2147538-4710-84055	ShoeDazzle	DENIM	5.5	female	adult	"STAGE QUEEN ANKLE TIE SANDAL"	BS2147538-4710	$42.95	22	127	$21.48	$17.18		02/26/2021	810	29		2	https://static3.sd-assets.com/assets/images/001/267/599/STAGE-QUEEN-BS2147538-4710_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/267/600/STAGE-QUEEN-BS2147538-4710_D_FOOT-original.jpg		BS2147538-4710
DA2041005-0502-84055	11498761	"Melisande Cylinder Heeled Sandal"	"A dressy sandal featuring a cylinder heel, square toe, and side buckle strap."	$62.95	$39.95	https://static3.sd-assets.com/assets/images/001/269/699/MELISANDE-DA2041005-0502_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/269/700/MELISANDE-DA2041005-0502_B_F3Q-original.jpg	https://www.shoedazzle.com/products/MELISANDE-DA2041005-0502	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"		new	DA2041005-0502-84055	ShoeDazzle	LEOPARD	5.5	female	adult	"MELISANDE CYLINDER HEELED SANDAL"	DA2041005-0502	$39.95	41	127	$19.98	$15.98		03/30/2021	1519	47		3	https://static3.sd-assets.com/assets/images/001/269/676/MELISANDE-DA2041005-0502_C_CONTENT3-original.jpg	https://static3.sd-assets.com/assets/images/001/269/677/MELISANDE-DA2041005-0502_C_CONTENT4-original.jpg	https://static3.sd-assets.com/assets/images/001/269/701/MELISANDE-DA2041005-0502_C_B3Q-original.jpg	DA2041005-0502
FA2147716-1010-84055	11500126	"Lupeta Toe Ring Sandal"	"A flat sandal with a toe ring and square toe."	$29.95	$19.95	https://static3.sd-assets.com/assets/images/001/268/989/LUPETA-FA2147716-1010_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/268/990/LUPETA-FA2147716-1010_B_F3Q-original.jpg	https://www.shoedazzle.com/products/LUPETA-FA2147716-1010	"in stock"	"Fashion > Shoes > Sandals > Thong & Flip Flop"	187	new	FA2147716-1010-84055	ShoeDazzle	White	5.5	female	adult	"LUPETA TOE RING SANDAL"	FA2147716-1010	$19.95	60	127	$9.98	$7.98		03/31/2021	724	18		4	https://static3.sd-assets.com/assets/images/001/268/991/LUPETA-FA2147716-1010_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/268/992/LUPETA-FA2147716-1010_C_CONTENT4-original.jpg	https://static3.sd-assets.com/assets/images/001/268/993/LUPETA-FA2147716-1010_D_FOOT-original.jpg	FA2147716-1010
HS1723570-0001-84055	5280922	"Remi Lace Up Boot"	"Hiker booties are cute, but this thigh-high version is seriously sexy. Skinnies and minis alike are going to instantly love this flattering lace-up boot."	$99.95	$69.95	https://static3.sd-assets.com/assets/images/001/256/787/REMI-HS1723570-0001_D_FOOT-original.jpg	https://static3.sd-assets.com/assets/images/001/256/784/REMI-HS1723570-0001_A_FRONT-HERO-original.jpg	https://www.shoedazzle.com/products/REMI-HS1723570-0001	"out of stock"	"Fashion > Shoes > Boots & Booties > Boots > Over the Knee"	187	new	HS1723570-0001-84055	ShoeDazzle	Black	5.5	female	adult	"REMI LACE UP BOOT"	HS1723570-0001	$69.95	91	127	$34.98	$27.98		01/28/2021	2152	0		9	https://static3.sd-assets.com/assets/images/001/256/785/REMI-HS1723570-0001_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/256/786/REMI-HS1723570-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/240/164/REMI-HS1723570-0001_E_MODEL-original.jpg	HS1723570-0001
WE2147580-1010-84055	11392912	"Kaelyn Chunky Espadrille Trim Wedge"	"A flatform wedge featuring an espadrille trim and side buckle closure."	$59.95	$39.95	https://static3.sd-assets.com/assets/images/001/267/749/KAELYN-WE2147580-1010_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/267/750/KAELYN-WE2147580-1010_B_F3Q-original.jpg	https://www.shoedazzle.com/products/KAELYN-WE2147580-1010	"in stock"	"Fashion > Shoes > Sandals > Espadrille"	187	new	WE2147580-1010-84055	ShoeDazzle	White	5.5	female	adult	"KAELYN CHUNKY ESPADRILLE TRIM WEDGE"	WE2147580-1010	$39.95	36	125	$19.98	$15.98		02/26/2021	755	40		0	https://static3.sd-assets.com/assets/images/001/267/751/KAELYN-WE2147580-1010_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/267/752/KAELYN-WE2147580-1010_C_CONTENT4-original.jpg	https://static3.sd-assets.com/assets/images/001/268/283/KAELYN-WE2147580-1010_D_FOOT-original.jpg	WE2147580-1010
FA2147775-3010-84055	11500438	"Saara Woven Flat Sandal"	"A slip-on flat sandal with a woven strap."	$44.95	$29.95	https://static3.sd-assets.com/assets/images/001/268/844/SAARA-FA2147775-3010_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/268/845/SAARA-FA2147775-3010_B_F3Q-original.jpg	https://www.shoedazzle.com/products/SAARA-FA2147775-3010	"in stock"	"Fashion > Shoes > Sandals > Slide"	187	new	FA2147775-3010-84055	ShoeDazzle	Green	5.5	female	adult	"SAARA WOVEN FLAT SANDAL"	FA2147775-3010	$29.95	45	125	$14.98	$11.98		03/30/2021	56	10	"LOW IN STOCK"	2	https://static3.sd-assets.com/assets/images/001/268/846/SAARA-FA2147775-3010_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/268/847/SAARA-FA2147775-3010_C_CONTENT3-original.jpg	https://static3.sd-assets.com/assets/images/001/269/076/SAARA-FA2147775-3010_C_CONTENT4-original.jpg	FA2147775-3010
FT2147829-0001-84055	11500594	"Tyller Slip On Flat"	"A slip-on loafer flat with a pointed toe."	$46.95	$24.95	https://static3.sd-assets.com/assets/images/001/269/146/TYLLER-FT2147829-0001_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/269/147/TYLLER-FT2147829-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/TYLLER-FT2147829-0001	"in stock"	"Fashion > Shoes > Flats > Loafer"	187	new	FT2147829-0001-84055	ShoeDazzle	Black	5.5	female	adult	"TYLLER SLIP ON FLAT"	FT2147829-0001	$24.95	22	124	$12.48	$9.98		03/30/2021	547	22		1	https://static3.sd-assets.com/assets/images/001/269/148/TYLLER-FT2147829-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/269/149/TYLLER-FT2147829-0001_C_CONTENT4-original.jpg	https://static3.sd-assets.com/assets/images/001/269/150/TYLLER-FT2147829-0001_D_FOOT-original.jpg	FT2147829-0001
DA2147106-0001-84055	11263039	"Mirakol Platform Heeled Sandal"	"A platform sandal featuring a high block heel and side buckle closure."	$62.95	$39.95	https://static3.sd-assets.com/assets/images/001/265/980/MIRAKOL-DA2147106-0001_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/265/981/MIRAKOL-DA2147106-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/MIRAKOL-DA2147106-0001	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"		new	DA2147106-0001-84055	ShoeDazzle	Black	5.5	female	adult	"MIRAKOL PLATFORM HEELED SANDAL"	DA2147106-0001	$39.95	26	121	$19.98	$15.98		01/29/2021	1331	38		5	https://static3.sd-assets.com/assets/images/001/265/982/MIRAKOL-DA2147106-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/267/169/MIRAKOL-DA2147106-0001_D_FOOT-original.jpg	https://static3.sd-assets.com/assets/images/001/265/984/MIRAKOL-DA2147106-0001_E_CONTENT4-original.jpg	DA2147106-0001
